number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
32,0.8253387014071146,2025-09-03 09:03:38.811117,2025-09-03 09:31:28.334802,0 days 00:27:49.523685,20,uniform,8,zero,,0.15795044731990251,2026,1008,448,192,old,0.7442157494263976,logistic,0.005503667725457086,0.006761590639750163,0.00747831662495931,0.0022710959116617837,COMPLETE,0.005503667725457086,0.006761590639750163,0.00747831662495931,0.0022710959116617837
33,0.8251612583796183,2025-09-03 09:31:28.335730,2025-09-03 09:37:04.738763,0 days 00:05:36.403033,100,normal,7,zero,,0.20887662324131445,4180,672,928,320,Glorot,,logistic,0.002722647455003526,0.0019355614980061848,0.004499077796936035,0.0017333030700683594,COMPLETE,0.002722647455003526,0.0019355614980061848,0.004499077796936035,0.0017333030700683594
34,0.79429030418396,2025-09-03 09:37:04.739570,2025-09-03 10:04:53.004628,0 days 00:27:48.265058,20,normal,7,zero,,0.00529913239115301,3967,784,880,176,old,0.7996266143220239,logistic,0.010041673978169758,0.011682073275248209,0.012309432029724121,0.006133516629536946,COMPLETE,0.010041673978169758,0.011682073275248209,0.012309432029724121,0.006133516629536946
35,0.8341612617174784,2025-09-03 10:04:53.005386,2025-09-03 10:32:42.743569,0 days 00:27:49.738183,20,normal,8,zero,,0.04132485178964373,9240,880,640,528,Glorot,,logistic,0.004817499054802788,0.004252513249715169,0.005002260208129883,0.0051977237065633135,COMPLETE,0.004817499054802788,0.004252513249715169,0.005002260208129883,0.0051977237065633135
36,0.8323064645131429,2025-09-03 10:32:42.744468,2025-09-03 11:00:29.649897,0 days 00:27:46.905429,20,normal,8,zero,,0.0317652729373472,9549,880,656,448,Glorot,,logistic,0.005231923527187772,0.004996101061503093,0.005759874979654948,0.0049397945404052734,COMPLETE,0.005231923527187772,0.004996101061503093,0.005759874979654948,0.0049397945404052734
37,0.7913710077603658,2025-09-03 11:00:29.650296,2025-09-03 11:28:16.751050,0 days 00:27:47.100754,20,normal,7,zero,,0.002544974828371794,9642,944,928,544,Glorot,,logistic,0.011238839891221786,0.011645833651224772,0.012111941973368326,0.009958744049072266,COMPLETE,0.011238839891221786,0.011645833651224772,0.012111941973368326,0.009958744049072266
38,0.8297580679257711,2025-09-03 11:28:16.751926,2025-09-03 11:33:49.490679,0 days 00:05:32.738753,100,normal,8,zero,,0.12583582179607725,4364,928,976,768,Glorot,,logistic,0.005311475859747994,0.0043390194574991865,0.0055866241455078125,0.0060087839762369795,COMPLETE,0.005311475859747994,0.0043390194574991865,0.0055866241455078125,0.0060087839762369795
39,0.7873871127764384,2025-09-03 11:33:49.491085,2025-09-03 12:03:00.426311,0 days 00:29:10.935226,20,normal,5,nz,1.1605767529918994e-05,0.002748309015732894,8718,720,624,752,Glorot,,logistic,0.011497696240743002,0.011504530906677246,0.011946876843770346,0.011041680971781412,COMPLETE,0.011497696240743002,0.011504530906677246,0.011946876843770346,0.011041680971781412
40,0.826741894086202,2025-09-03 12:03:00.426702,2025-09-03 12:08:32.892886,0 days 00:05:32.466184,100,normal,7,zero,,0.0774446701805451,5549,976,416,320,Glorot,,logistic,0.004122138023376465,0.005564371744791667,0.003672321637471517,0.003129720687866211,COMPLETE,0.004122138023376465,0.005564371744791667,0.003672321637471517,0.003129720687866211
41,0.8392096757888794,2025-09-03 12:08:32.893751,2025-09-03 12:36:23.848191,0 days 00:27:50.954440,20,uniform,7,zero,,0.12296632610600329,7608,976,640,496,old,0.6664587479561388,logistic,0.0033716890547010633,0.0026650031407674155,0.004838903745015462,0.0026111602783203125,COMPLETE,0.0033716890547010633,0.0026650031407674155,0.004838903745015462,0.0026111602783203125
