number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
61,0.8866129517555237,2025-08-25 06:18:22.673574,2025-08-25 06:24:08.016592,0 days 00:05:45.343018,100,,uniform,7,nz,1.3488272375685569e-08,0.49526547496060747,3391,336,592,80,0.559047072965718,pca,Glorot,,logistic,0.0011527617772420246,0.00026068687438964846,0.002622246742248535,0.0005753517150878906,COMPLETE,0.0011527617772420246,0.00026068687438964846,0.002622246742248535,0.0005753517150878906
62,0.7667903542518616,2025-08-25 06:24:08.016938,2025-08-25 06:29:52.855955,0 days 00:05:44.839017,100,,normal,7,nz,1.0242983730478427e-08,0.053652981061315205,3879,272,352,112,0.540905679665045,pca,Glorot,,logistic,0.005744568506876627,0.006389617919921875,0.008003044128417968,0.0028410434722900392,COMPLETE,0.005744568506876627,0.006389617919921875,0.008003044128417968,0.0028410434722900392
63,0.1134677454829216,2025-08-25 06:29:52.856281,2025-08-25 06:35:33.747057,0 days 00:05:40.890776,100,,uniform,7,nz,4.434842831717295e-08,0.9338892150220017,2955,400,736,384,0.5481174922893634,pca,Glorot,,logistic,0.0016254345575968424,0.0022745847702026365,0.0006751060485839844,0.0019266128540039063,COMPLETE,0.0016254345575968424,0.0022745847702026365,0.0006751060485839844,0.0019266128540039063
64,0.9037097096443176,2025-08-25 06:35:33.747373,2025-08-25 06:41:19.122756,0 days 00:05:45.375383,100,,uniform,7,nz,1.020143150939612e-08,0.3680346279314095,3765,688,832,16,0.5521153792039897,pca,old,1.1960420735689283,logistic,0.000885510444641113,0.0008443117141723633,0.004619860649108886,-0.0028076410293579102,COMPLETE,0.000885510444641113,0.0008443117141723633,0.004619860649108886,-0.0028076410293579102
65,0.1221935510635376,2025-08-25 06:41:19.123093,2025-08-25 06:47:07.536073,0 days 00:05:48.412980,100,,uniform,7,nz,1.0387239960749957e-08,0.060074966933381053,2136,448,912,112,0.5035556437636509,pca,old,0.8966219521179546,logistic,0.012915651003519693,0.012798404693603516,0.013044357299804688,0.012904191017150879,COMPLETE,0.012915651003519693,0.012798404693603516,0.013044357299804688,0.012904191017150879
66,0.884661340713501,2025-08-25 06:47:07.536488,2025-08-25 06:52:34.480272,0 days 00:05:26.943784,100,,uniform,7,zero,,0.3126658612347913,3932,288,448,64,0.5072263043156743,pca,Glorot,,logistic,0.0007418314615885417,9.200572967529296e-05,0.002203083038330078,-6.959438323974609e-05,COMPLETE,0.0007418314615885417,9.200572967529296e-05,0.002203083038330078,-6.959438323974609e-05
67,0.1134677454829216,2025-08-25 06:52:34.482209,2025-08-25 06:58:05.326926,0 days 00:05:30.844717,100,,uniform,7,zero,,0.9310719452549917,3102,352,160,128,0.5089390016524118,pca,Glorot,,logistic,0.0032552798589070633,0.005632352828979492,0.002288675308227539,0.0018448114395141601,COMPLETE,0.0032552798589070633,0.005632352828979492,0.002288675308227539,0.0018448114395141601
68,0.8377419710159302,2025-08-25 06:58:05.327248,2025-08-25 07:26:46.905970,0 days 00:28:41.578722,20,,uniform,8,nz,1.0528043310039055e-08,0.45870857839836165,845,304,544,144,0.5059950144968559,pca,Glorot,,logistic,0.001749396324157715,0.0008561372756958008,0.003912782669067383,0.00047926902770996095,COMPLETE,0.001749396324157715,0.0008561372756958008,0.003912782669067383,0.00047926902770996095
69,0.8286290764808655,2025-08-25 07:26:46.906392,2025-08-25 07:32:32.915272,0 days 00:05:46.008880,100,,uniform,7,nz,4.4804159776701866e-08,0.5582471261166302,4848,896,880,208,,raw,old,0.8951479855514747,logistic,0.005481497446695963,0.0074065208435058595,0.005108308792114258,0.003929662704467774,COMPLETE,0.005481497446695963,0.0074065208435058595,0.005108308792114258,0.003929662704467774
70,0.8108710050582886,2025-08-25 07:32:32.917667,2025-08-25 07:38:20.901519,0 days 00:05:47.983852,100,,uniform,7,nz,1.0447167492338936e-08,0.0070447891659250715,4693,848,720,80,0.5010230018311843,pca,old,0.22014626140158033,tanh,0.011155239741007487,0.012759923934936523,0.012225151062011719,0.008480644226074219,COMPLETE,0.011155239741007487,0.012759923934936523,0.012225151062011719,0.008480644226074219
71,0.8406935811042786,2025-08-25 07:38:20.903015,2025-08-25 07:43:49.575651,0 days 00:05:28.672636,100,1.0545494306003735e-09,uniform,8,zero,,0.20181094301304356,9020,240,416,192,,colnorm,Glorot,,logistic,0.0012654383977254234,0.0004978179931640625,0.0022938728332519533,0.0010046243667602539,COMPLETE,0.0012654383977254234,0.0004978179931640625,0.0022938728332519533,0.0010046243667602539
72,0.8737258553504944,2025-08-25 07:43:49.577456,2025-08-25 07:49:35.416272,0 days 00:05:45.838816,100,,uniform,5,nz,6.865348538315404e-08,0.028621228478512974,3794,480,864,80,,raw,old,1.1859641195806438,tanh,0.007955018679300945,0.009235477447509766,0.010672354698181152,0.003957223892211914,COMPLETE,0.007955018679300945,0.009235477447509766,0.010672354698181152,0.003957223892211914
73,0.8757097363471985,2025-08-25 07:49:35.416630,2025-08-25 07:55:22.616599,0 days 00:05:47.199969,100,,uniform,7,nz,6.752110349422959e-08,0.2163001200076436,3135,464,544,48,0.8542459060534922,pca,Glorot,,tanh,0.004021191596984864,0.0029488801956176758,0.007293319702148438,0.0018213748931884765,COMPLETE,0.004021191596984864,0.0029488801956176758,0.007293319702148438,0.0018213748931884765
