number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
54,0.1134677454829216,2025-09-02 22:04:36.629579,2025-09-02 22:11:53.755349,0 days 00:07:17.125770,100,uniform,8,nz,2.172158274853957e-05,4.971380801717752e-05,489,784,old,1.570720193391757,logistic,0.013123130798339844,COMPLETE,0.013123130798339844
55,0.6288709998130798,2025-09-02 22:11:53.756091,2025-09-02 22:45:43.854884,0 days 00:33:50.098793,20,uniform,6,zero,,1.2551410088649383e-06,146,1008,old,1.3354783582374978,tanh,0.013114833831787109,COMPLETE,0.013114833831787109
56,0.8169839143753052,2025-09-02 22:45:43.855308,2025-09-02 22:52:52.159322,0 days 00:07:08.304014,100,uniform,8,nz,0.001457454736002227,0.21160224376284129,194,368,Glorot,,tanh,0.005029749870300293,COMPLETE,0.005029749870300293
57,0.1134677454829216,2025-09-02 22:52:52.160051,2025-09-02 23:29:03.369660,0 days 00:36:11.209609,20,normal,7,nz,0.000345206216507449,1.0767903294947152e-05,3459,336,old,0.43178383268196363,logistic,0.013059163093566894,COMPLETE,0.013059163093566894
58,0.8156290650367737,2025-09-02 23:29:03.370101,2025-09-02 23:35:56.319753,0 days 00:06:52.949652,100,normal,6,zero,,0.314492368582759,402,464,Glorot,,tanh,0.0034066438674926758,COMPLETE,0.0034066438674926758
59,0.6064838886260986,2025-09-02 23:35:56.320187,2025-09-03 00:12:00.735701,0 days 00:36:04.415514,20,normal,5,nz,9.261598751419367e-05,8.30508083975526e-06,7406,752,Glorot,,tanh,0.013133406639099121,COMPLETE,0.013133406639099121
60,0.8218387603759766,2025-09-03 00:12:00.736371,2025-09-03 00:18:44.374086,0 days 00:06:43.637715,100,uniform,6,zero,,0.007050908081710695,5149,800,old,1.1831342969408847,logistic,0.01021745204925537,COMPLETE,0.01021745204925537
61,0.5585967898368835,2025-09-03 00:18:44.374528,2025-09-03 00:54:18.532405,0 days 00:35:34.157877,20,normal,6,nz,5.921401756691521e-08,3.2902411980469176e-06,315,432,old,0.537490790118223,tanh,0.013120794296264648,COMPLETE,0.013120794296264648
62,0.6160161375999451,2025-09-03 00:54:18.533135,2025-09-03 01:01:03.509226,0 days 00:06:44.976091,100,normal,5,zero,,0.00011442100841843391,306,832,old,1.2743207063277995,tanh,0.01306600570678711,COMPLETE,0.01306600570678711
63,0.819822633266449,2025-09-03 01:01:03.509653,2025-09-03 01:08:12.859730,0 days 00:07:09.350077,100,uniform,7,nz,0.0004064835377827357,0.11607285176566381,180,160,Glorot,,tanh,0.0064412117004394535,COMPLETE,0.0064412117004394535
64,0.1134677454829216,2025-09-03 01:08:12.874635,2025-09-03 01:42:30.623111,0 days 00:34:17.748476,20,uniform,6,zero,,1.382661221905772e-06,682,688,Glorot,,logistic,0.013061618804931641,COMPLETE,0.013061618804931641
65,0.8212419867515564,2025-09-03 01:42:30.623536,2025-09-03 01:49:19.643912,0 days 00:06:49.020376,100,uniform,6,zero,,0.07388299612462086,5783,864,Glorot,,tanh,0.005382966995239258,COMPLETE,0.005382966995239258
66,0.8676774263381958,2025-09-03 01:49:19.644353,2025-09-03 02:24:44.400937,0 days 00:35:24.756584,20,uniform,6,nz,1.908237513615749e-06,0.009531024033067244,2537,176,old,0.27563829445908666,tanh,0.006336379051208496,COMPLETE,0.006336379051208496
67,0.797451627254486,2025-09-03 02:24:44.401370,2025-09-03 02:32:01.637093,0 days 00:07:17.235723,100,uniform,8,nz,0.0003436092483606785,0.003563853576994704,2874,368,Glorot,,logistic,0.008528542518615723,COMPLETE,0.008528542518615723
68,0.8200323104858398,2025-09-03 02:32:01.637952,2025-09-03 03:08:23.057253,0 days 00:36:21.419301,20,normal,7,nz,1.4017302164881898e-08,0.0007937355347963972,4181,720,old,0.47843307409063596,tanh,0.012569928169250488,COMPLETE,0.012569928169250488
69,0.8079516291618347,2025-09-03 03:08:23.058081,2025-09-03 03:15:53.668633,0 days 00:07:30.610552,100,normal,8,nz,6.313429655245278e-05,0.0053832863402396,1641,528,old,1.8323299386798049,tanh,0.010700321197509766,COMPLETE,0.010700321197509766
70,0.6317903637886048,2025-09-03 03:15:53.669109,2025-09-03 03:23:18.314648,0 days 00:07:24.645539,100,normal,5,nz,2.859240358052314e-08,1.6731914187622226e-05,281,1024,Glorot,,tanh,0.01307663917541504,COMPLETE,0.01307663917541504
71,0.7316935777664184,2025-09-03 03:23:18.315099,2025-09-03 03:59:31.043309,0 days 00:36:12.728210,20,uniform,6,nz,1.792899246741057e-05,0.006913685110777846,169,672,old,0.49099531740265967,logistic,0.0126786470413208,COMPLETE,0.0126786470413208
72,0.6003548622131347,2025-09-03 03:59:31.043737,2025-09-03 04:34:08.892452,0 days 00:34:37.848715,20,normal,5,zero,,1.1247460343901707e-05,4428,720,old,1.9937895835839174,tanh,0.013142943382263184,COMPLETE,0.013142943382263184
