number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
34,0.3029463092486064,2025-09-02 13:20:22.556121,2025-09-02 13:27:37.286898,0 days 00:07:14.730777,256,uniform,8,nz,2.815390427987817e-05,0.36387275686023823,312,416,736,688,1024,Glorot,,logistic,0.0127561887105306,0.013002435366312662,0.013054807980855307,0.012879530588785807,0.01295145352681478,0.01287388801574707,0.005717118581136067,0.011890774681454611,0.3029463092486064,0.00794168088027652,COMPLETE
35,0.28622432549794513,2025-09-02 13:27:37.287590,2025-09-02 13:39:29.551937,0 days 00:11:52.264347,100,uniform,8,nz,4.464002435787205e-05,0.9283857106495265,2838,624,896,560,816,Glorot,,tanh,0.007915774981180826,0.007952411969502768,0.008722941080729166,0.010993361473083496,0.00970160961151123,0.007405002911885579,0.002703706423441569,0.007913544064476375,0.28622432549794513,0.0017171697732892414,COMPLETE
36,0.2532263398170471,2025-09-02 13:39:29.552836,2025-09-02 13:46:25.304973,0 days 00:06:55.752137,256,uniform,8,zero,,0.039563301780676845,2669,576,832,640,944,Glorot,,tanh,0.01274247964223226,0.012954990069071451,0.012993892033894857,0.012942115465799967,0.01288755734761556,0.012811621030171713,0.009614785512288412,0.012421063014439172,0.2532263398170471,0.0019104530173680231,COMPLETE
37,0.2809552351633708,2025-09-02 13:46:25.305439,2025-09-02 13:58:13.008922,0 days 00:11:47.703483,100,normal,7,nz,2.4141712483584453e-06,0.02805574217994328,2105,288,768,624,960,Glorot,,tanh,0.012887875239054361,0.01282958189646403,0.01302639643351237,0.012993534406026205,0.012872099876403809,0.012758731842041016,0.009995063145955404,0.012480468977065314,0.2809552351633708,0.000262850294655422,COMPLETE
38,0.5314243137836456,2025-09-02 13:58:13.009360,2025-09-02 14:56:50.653140,0 days 00:58:37.643780,20,uniform,5,nz,0.00042897475355944893,0.794927123770942,1532,736,832,384,752,old,1.1191318660245946,tanh,2.3603439331054688e-05,0.0007768869400024414,0.00016542275746663412,0.00026969114939371747,8.598963419596355e-05,2.4557113647460938e-05,2.8173128763834637e-05,0.000196332023257301,0.5314243137836456,0.0567621919601933,COMPLETE
39,0.26813329259554547,2025-09-02 14:56:50.653580,2025-09-02 15:08:34.540518,0 days 00:11:43.886938,100,normal,8,nz,1.9035118248792397e-05,0.03410244553848345,2070,224,912,368,944,old,1.3662514877908687,tanh,0.012763381004333496,0.01274418830871582,0.012969374656677246,0.013429522514343262,0.01294243335723877,0.012609759966532389,0.01011359691619873,0.012510322389148532,0.26813329259554547,0.0020885040894620416,COMPLETE
40,0.4023615022500356,2025-09-02 15:08:34.541750,2025-09-02 15:13:45.598244,0 days 00:05:11.056494,256,uniform,8,nz,0.0002772820270921221,0.5647383041738259,3526,624,624,144,912,old,0.9923636266589262,tanh,0.0066663821538289385,0.0005535284678141276,0.007726152737935384,0.009164889653523764,0.008760492006937662,0.000838001569112142,3.337860107421875e-06,0.00481611206417992,0.4023615022500356,0.004489264389437256,COMPLETE
41,0.2810903588930766,2025-09-02 15:13:45.599172,2025-09-02 15:19:57.730557,0 days 00:06:12.131385,256,uniform,8,zero,,0.6026421451604561,6504,544,784,624,720,old,1.457139494867429,logistic,0.01043093204498291,0.011243303616841635,0.011654535929361979,0.011903723080952963,0.011266787846883139,0.010878920555114746,0.00406483809153239,0.010206148737952824,0.2810903588930766,0.00028934339211795346,COMPLETE
42,0.28785157203674316,2025-09-02 15:19:57.730982,2025-09-02 15:27:01.799109,0 days 00:07:04.068127,256,uniform,6,zero,,0.6073521152263005,1848,496,928,768,688,old,1.4884091913963704,tanh,0.011264880498250326,0.011793891588846842,0.012050032615661621,0.012110273043314615,0.012006719907124838,0.011636773745218912,0.00850224494934082,0.011337830906822569,0.28785157203674316,0.005745985459370322,COMPLETE
43,0.2689383029937744,2025-09-02 15:27:01.799561,2025-09-02 16:25:04.153310,0 days 00:58:02.353749,20,uniform,8,nz,3.2702081126029865e-06,0.038250815238813574,3735,336,1008,560,544,Glorot,,logistic,0.012787461280822754,0.012938777605692545,0.01297291119893392,0.012869914372762045,0.012719472249348959,0.012511094411214193,0.006182233492533366,0.011854552087329684,0.2689383029937744,0.002718011616758913,COMPLETE
