number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
42,0.10000000149011612,2025-08-24 21:10:55.707991,2025-08-24 21:17:27.074928,0 days 00:06:31.366937,100,,normal,6,zero,,5.05629522128911e-05,628,704,16,912,,raw,old,1.6729318569045701,logistic,0.013083624839782712,0.013075613975524902,0.01309044361114502,0.013084816932678222,COMPLETE,0.013083624839782712,0.013075613975524902,0.01309044361114502,0.013084816932678222
43,0.32374998927116394,2025-08-24 21:17:27.075276,2025-08-24 21:24:04.265050,0 days 00:06:37.189774,100,,uniform,7,zero,,0.004181806786036181,9187,128,272,528,0.5725305842963468,pca,old,0.6347679358457043,tanh,0.011955825487772624,0.010638689994812012,0.012520933151245117,0.012707853317260742,COMPLETE,0.011955825487772624,0.010638689994812012,0.012520933151245117,0.012707853317260742
44,0.2426833301782608,2025-08-24 21:24:04.265446,2025-08-24 21:55:47.395881,0 days 00:31:43.130435,20,,uniform,7,nz,2.560791683250174e-08,6.497661227159869e-05,996,448,944,160,0.878173217327606,pca,Glorot,,tanh,0.013031355539957682,0.013020181655883789,0.013002777099609375,0.013071107864379882,COMPLETE,0.013031355539957682,0.013020181655883789,0.013002777099609375,0.013071107864379882
45,0.37646666169166565,2025-08-24 21:55:47.396691,2025-08-24 22:24:09.839648,0 days 00:28:22.442957,20,,uniform,6,nz,4.2668947270063475e-06,0.009261598751419355,1303,240,864,224,0.7526980705455009,pca,old,1.2313563468120658,tanh,0.012388014793395997,0.011824226379394532,0.012798380851745606,0.012541437149047851,COMPLETE,0.012388014793395997,0.011824226379394532,0.012798380851745606,0.012541437149047851
46,0.24016666412353516,2025-08-24 22:24:09.840049,2025-08-24 22:29:54.052701,0 days 00:05:44.212652,100,,uniform,5,nz,3.29024119804691e-08,1.2532733251536745e-06,125,224,896,592,0.9280040816529784,pca,old,1.95298129373683,tanh,0.013057406743367514,0.013071227073669433,0.013066935539245605,0.0130340576171875,COMPLETE,0.013057406743367514,0.013071227073669433,0.013066935539245605,0.0130340576171875
47,0.24023333191871643,2025-08-24 22:29:54.053107,2025-08-24 22:35:23.628264,0 days 00:05:29.575157,100,,normal,5,zero,,0.00011442100841843391,306,128,672,816,0.7013913968225263,pca,old,1.2743207063277995,tanh,0.012930893898010255,0.012782764434814454,0.012915825843811036,0.013094091415405273,COMPLETE,0.012930893898010255,0.012782764434814454,0.012915825843811036,0.013094091415405273
48,0.39374999403953553,2025-08-24 22:35:23.628662,2025-08-24 23:03:07.145176,0 days 00:27:43.516514,20,1.5213799637263695e-05,normal,7,nz,0.00010849668078145311,0.04064835377827358,383,576,496,1008,,colnorm,Glorot,,tanh,0.011230111122131348,0.010654687881469727,0.011155200004577637,0.011880445480346679,COMPLETE,0.011230111122131348,0.010654687881469727,0.011155200004577637,0.011880445480346679
49,0.10000000149011612,2025-08-24 23:03:07.145590,2025-08-24 23:30:58.058495,0 days 00:27:50.912905,20,,uniform,6,nz,0.0007388299612462084,2.6838463465390414e-05,258,192,128,848,,raw,Glorot,,logistic,0.01303396224975586,0.013116288185119628,0.012643170356750489,0.01334242820739746,COMPLETE,0.01303396224975586,0.013116288185119628,0.012643170356750489,0.01334242820739746
50,0.18439999520778655,2025-08-24 23:30:58.058886,2025-08-24 23:58:40.932917,0 days 00:27:42.874031,20,,uniform,8,nz,1.908237513615749e-06,0.009531024033067244,2537,288,272,80,,raw,old,0.27563829445908666,tanh,0.012766901652018228,0.012420964241027833,0.012985825538635254,0.012893915176391602,COMPLETE,0.012766901652018228,0.012420964241027833,0.012985825538635254,0.012893915176391602
51,0.3052333235740662,2025-08-24 23:58:40.934422,2025-08-25 00:04:29.362708,0 days 00:05:48.428286,100,,normal,8,nz,0.0005657840674477493,0.034360924836067806,2216,336,48,592,0.899069644786243,pca,Glorot,,logistic,0.006921958923339844,0.00844120979309082,0.002260279655456543,0.010064387321472168,COMPLETE,0.006921958923339844,0.00844120979309082,0.002260279655456543,0.010064387321472168
52,0.256799989938736,2025-08-25 00:04:29.363256,2025-08-25 00:32:15.715477,0 days 00:27:46.352221,20,,normal,8,nz,1.4738360525117118e-05,0.01606188977318872,768,832,896,544,,raw,Glorot,,logistic,0.012987923622131347,0.012961983680725098,0.01294405460357666,0.013057732582092285,COMPLETE,0.012987923622131347,0.012961983680725098,0.01294405460357666,0.013057732582092285
53,0.10000000149011612,2025-08-25 00:32:15.715871,2025-08-25 00:38:01.867141,0 days 00:05:46.151270,100,6.415696825107625e-08,uniform,6,nz,1.463798032767135e-05,1.8880093046200602e-05,4520,656,624,544,,colnorm,old,0.33226944075447534,logistic,0.013225960731506349,0.013308167457580566,0.013203620910644531,0.013166093826293945,COMPLETE,0.013225960731506349,0.013308167457580566,0.013203620910644531,0.013166093826293945
54,0.21099999845027922,2025-08-25 00:38:01.867902,2025-08-25 00:43:29.571552,0 days 00:05:27.703650,100,1.751843747942396e-08,normal,5,zero,,0.00039626846541448643,137,272,768,32,,colnorm,Glorot,,tanh,0.012484097480773925,0.013021039962768554,0.012999820709228515,0.011431431770324707,COMPLETE,0.012484097480773925,0.013021039962768554,0.012999820709228515,0.011431431770324707
55,0.20578333139419555,2025-08-25 00:43:29.571937,2025-08-25 01:10:04.804767,0 days 00:26:35.232830,20,,normal,8,zero,,0.012559696107890185,1432,432,1024,192,0.953042012991536,pca,Glorot,,logistic,0.013013505935668945,0.013266706466674804,0.012920761108398437,0.012853050231933593,COMPLETE,0.013013505935668945,0.013266706466674804,0.012920761108398437,0.012853050231933593
56,0.10000000149011612,2025-08-25 01:10:04.805181,2025-08-25 01:36:45.905922,0 days 00:26:41.100741,20,,normal,7,zero,,0.00011244131578424073,333,224,416,896,,raw,old,1.0628015400286273,logistic,0.013075979550679526,0.013106918334960938,0.013115811347961425,0.013005208969116212,COMPLETE,0.013075979550679526,0.013106918334960938,0.013115811347961425,0.013005208969116212
