number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
99,0.5307258367538452,2025-08-23 09:51:04.905272,2025-08-23 09:55:04.291186,0 days 00:03:59.385914,20,,normal,5,zero,,0.007668071404506788,593,960,,raw,Glorot,,logistic,0.01214303970336914,COMPLETE,0.01214303970336914
100,0.112693552672863,2025-08-23 09:55:04.291466,2025-08-23 09:55:54.892506,0 days 00:00:50.601040,100,,normal,7,nz,5.866316895871092e-07,6.388067236723846e-06,2846,672,,raw,Glorot,,logistic,0.013039350509643555,COMPLETE,0.013039350509643555
101,0.33640323877334594,2025-08-23 09:55:54.892742,2025-08-23 09:59:55.682708,0 days 00:04:00.789966,20,0.00022001654922338911,uniform,5,nz,0.0028214831668504025,3.730874014229707e-05,439,96,,colnorm,old,1.301464408605032,tanh,0.01343553066253662,COMPLETE,0.01343553066253662
102,0.4514516294002533,2025-08-23 09:59:55.682962,2025-08-23 10:00:46.479650,0 days 00:00:50.796688,100,0.0008359405858971357,uniform,5,nz,0.004584432792130244,2.709971753868707e-06,1837,480,,colnorm,old,1.5559845203029363,tanh,0.013047266006469726,COMPLETE,0.013047266006469726
103,0.4257903456687927,2025-08-23 10:00:46.479970,2025-08-23 10:01:34.560226,0 days 00:00:48.080256,100,0.0002097975034635418,uniform,7,zero,,6.5256208349910275e-06,589,400,,colnorm,old,0.48287167321117763,tanh,0.013121485710144043,COMPLETE,0.013121485710144043
104,0.112693552672863,2025-08-23 10:01:34.560471,2025-08-23 10:05:34.195653,0 days 00:03:59.635182,20,,uniform,8,nz,0.00021848775529609749,0.00019789122138293453,245,48,,raw,old,1.9507779615017111,logistic,0.012969541549682616,COMPLETE,0.012969541549682616
105,0.112693552672863,2025-08-23 10:05:34.195914,2025-08-23 10:09:45.641592,0 days 00:04:11.445678,20,,uniform,6,nz,1.0376324699861241e-07,0.0022381751378324284,292,384,,raw,old,0.6289968852841833,logistic,0.012912130355834961,COMPLETE,0.012912130355834961
106,0.12948387563228608,2025-08-23 10:09:45.641836,2025-08-23 10:10:37.626553,0 days 00:00:51.984717,100,,uniform,8,nz,0.0014286015961155604,1.4777688418422542e-06,1763,1024,0.5587479583842954,pca,old,0.6579988509603514,logistic,0.013239073753356933,COMPLETE,0.013239073753356933
107,0.685387110710144,2025-08-23 10:10:37.626781,2025-08-23 10:11:26.668058,0 days 00:00:49.041277,100,2.6763494142479025e-05,normal,7,zero,,0.001431408601803023,2101,288,,colnorm,old,1.6199418973900492,tanh,0.012036943435668945,COMPLETE,0.012036943435668945
108,0.112693552672863,2025-08-23 10:11:26.668295,2025-08-23 10:12:15.502922,0 days 00:00:48.834627,100,1.0288563980031279e-09,uniform,6,zero,,0.0006174368267167102,261,640,,colnorm,old,0.32264850938814443,logistic,0.013107538223266602,COMPLETE,0.013107538223266602
109,0.112693552672863,2025-08-23 10:12:15.503238,2025-08-23 10:16:02.945202,0 days 00:03:47.441964,20,,normal,8,zero,,0.0002890209981875902,612,512,,raw,old,0.39275579298842334,logistic,0.013285326957702636,COMPLETE,0.013285326957702636
110,0.7257580876350402,2025-08-23 10:16:02.945483,2025-08-23 10:16:53.038792,0 days 00:00:50.093309,100,,uniform,7,nz,3.412335945151184e-07,0.04177494508770637,130,832,,raw,Glorot,,tanh,0.011797499656677247,COMPLETE,0.011797499656677247
111,0.6899032473564148,2025-08-23 10:16:53.039030,2025-08-23 10:17:42.967369,0 days 00:00:49.928339,100,,uniform,5,nz,3.0112219888743065e-08,0.04040860140775815,451,368,,raw,Glorot,,logistic,0.007147598266601563,COMPLETE,0.007147598266601563
112,0.2909516215324402,2025-08-23 10:17:42.967601,2025-08-23 10:18:32.453051,0 days 00:00:49.485450,100,,normal,6,zero,,8.414209559041547e-05,656,672,0.6811996373329667,pca,old,1.641758369758914,logistic,0.013031673431396485,COMPLETE,0.013031673431396485
113,0.1323225826025009,2025-08-23 10:18:32.454626,2025-08-23 10:19:20.068530,0 days 00:00:47.613904,100,,uniform,5,zero,,0.000484357517169587,187,96,0.8578006746658904,pca,Glorot,,logistic,0.013009238243103027,COMPLETE,0.013009238243103027
114,0.6785806536674499,2025-08-23 10:19:20.070260,2025-08-23 10:20:12.050145,0 days 00:00:51.979885,100,8.689941101627555e-08,normal,8,nz,0.00023193251058260784,0.0035611968948604127,2066,304,,colnorm,old,1.051619988094008,logistic,0.010339736938476562,COMPLETE,0.010339736938476562
115,0.5038871109485626,2025-08-23 10:20:12.050411,2025-08-23 10:21:00.694764,0 days 00:00:48.644353,100,2.3581389791325977e-07,normal,8,zero,,2.0927404469878846e-05,5914,720,,colnorm,Glorot,,tanh,0.013010978698730469,COMPLETE,0.013010978698730469
116,0.112693552672863,2025-08-23 10:21:00.695014,2025-08-23 10:21:50.035374,0 days 00:00:49.340360,100,,normal,8,zero,,1.3515422817432785e-06,322,736,0.8746362098003073,pca,Glorot,,logistic,0.013062071800231934,COMPLETE,0.013062071800231934
117,0.4485967934131622,2025-08-23 10:21:50.037013,2025-08-23 10:26:02.607477,0 days 00:04:12.570464,20,,normal,7,nz,0.0024538670863860006,0.0017800436927589796,176,704,,raw,Glorot,,tanh,0.013162779808044433,COMPLETE,0.013162779808044433
118,0.34898388385772705,2025-08-23 10:26:02.609221,2025-08-23 10:30:14.769119,0 days 00:04:12.159898,20,0.00036982468502784005,uniform,8,nz,2.803755506687295e-06,0.000533315054987866,101,144,,colnorm,old,0.5645943451832816,tanh,0.012967729568481445,COMPLETE,0.012967729568481445
119,0.22129033207893373,2025-08-23 10:30:14.769387,2025-08-23 10:31:02.713190,0 days 00:00:47.943803,100,,normal,7,zero,,0.00015571896145923338,9395,160,,raw,old,0.9167599727660691,tanh,0.012629461288452149,COMPLETE,0.012629461288452149
120,0.7443225860595704,2025-08-23 10:31:02.713410,2025-08-23 10:34:58.295458,0 days 00:03:55.582048,20,,uniform,6,zero,,0.04524859757045637,384,224,,raw,old,0.5980073032389481,tanh,0.009377431869506837,COMPLETE,0.009377431869506837
121,0.4543226003646851,2025-08-23 10:34:58.297184,2025-08-23 10:35:50.068573,0 days 00:00:51.771389,100,0.0005471984852831905,normal,8,nz,0.0021833640161360657,1.6521063033130694e-06,1804,976,,colnorm,old,0.25432552687481336,tanh,0.01318199634552002,COMPLETE,0.01318199634552002
122,0.7155000329017639,2025-08-23 10:35:50.070303,2025-08-23 10:36:39.202962,0 days 00:00:49.132659,100,,normal,6,zero,,0.003935785731126586,1314,848,0.8781278404936537,pca,old,1.4724763163690942,logistic,0.011790966987609864,COMPLETE,0.011790966987609864
123,0.6853064656257629,2025-08-23 10:36:39.204676,2025-08-23 10:37:28.103002,0 days 00:00:48.898326,100,,normal,5,zero,,0.003044699410662557,2498,192,0.7937091371178958,pca,old,1.6894370568545216,tanh,0.009391283988952637,COMPLETE,0.009391283988952637
124,0.5583225846290588,2025-08-23 10:37:28.104705,2025-08-23 10:41:27.922961,0 days 00:03:59.818256,20,,normal,7,zero,,0.004114459823679709,921,784,,raw,old,1.601151847943024,logistic,0.012331700325012207,COMPLETE,0.012331700325012207
125,0.4624032437801361,2025-08-23 10:41:27.924661,2025-08-23 10:42:16.970451,0 days 00:00:49.045790,100,1.661103020140216e-05,uniform,7,zero,,8.164965305202197e-06,102,528,,colnorm,Glorot,,tanh,0.01303722858428955,COMPLETE,0.01303722858428955
126,0.7405806541442871,2025-08-23 10:42:16.972214,2025-08-23 10:46:30.966598,0 days 00:04:13.994384,20,3.799548376948795e-09,normal,5,nz,0.00045730330483991475,0.04198294028964044,237,896,,colnorm,Glorot,,logistic,0.010983085632324219,COMPLETE,0.010983085632324219
127,0.7376613020896912,2025-08-23 10:46:30.968384,2025-08-23 10:50:31.648143,0 days 00:04:00.679759,20,3.8191421918368e-08,normal,8,zero,,0.002631051247053463,6428,336,,colnorm,Glorot,,logistic,0.008861994743347168,COMPLETE,0.008861994743347168
