number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
80,0.8225484371185303,2025-09-03 02:35:54.957547,2025-09-03 03:11:50.631419,0 days 00:35:55.673872,20,uniform,5,nz,1.9690225515172083e-07,0.11198939496830058,5561,176,old,0.866212778934367,logistic,2.6464462280273438e-05,COMPLETE,2.6464462280273438e-05
81,0.8080806612968445,2025-09-03 03:11:50.633141,2025-09-03 03:48:03.805387,0 days 00:36:13.172246,20,uniform,6,nz,1.7914634819464277e-07,0.0721403436323968,4394,144,Glorot,,logistic,2.765655517578125e-06,COMPLETE,2.765655517578125e-06
82,0.8244839191436768,2025-09-03 03:48:03.809438,2025-09-03 04:24:11.285991,0 days 00:36:07.476553,20,normal,5,nz,2.591046467805375e-07,0.1666491017686507,9043,160,old,0.8743316672491221,logistic,4.0459632873535154e-05,COMPLETE,4.0459632873535154e-05
83,0.8052258133888245,2025-09-03 04:24:11.286400,2025-09-03 05:00:15.626484,0 days 00:36:04.340084,20,normal,5,nz,2.1087197424362663e-07,0.029947414145629226,6609,208,old,0.8263163116251537,logistic,0.00046634674072265625,COMPLETE,0.00046634674072265625
84,0.5534355029463768,2025-09-03 05:00:15.626887,2025-09-03 05:36:17.407264,0 days 00:36:01.780377,20,uniform,7,nz,2.3384807184563305e-07,0.8863682161923833,8855,160,Glorot,,logistic,0.0009581327438354492,COMPLETE,0.0009581327438354492
85,0.7337258458137512,2025-09-03 05:36:17.407654,2025-09-03 06:12:27.768402,0 days 00:36:10.360748,20,uniform,5,nz,2.4441718789309696e-07,0.34426090422594197,4919,448,old,0.8791515405955248,logistic,0.0007724761962890625,COMPLETE,0.0007724761962890625
86,0.8088226199150086,2025-09-03 06:12:27.769365,2025-09-03 06:19:45.147654,0 days 00:07:17.378289,100,uniform,5,nz,2.648787701150854e-07,0.1476933110073476,4961,176,old,0.8702453581305184,logistic,3.814697265625e-05,COMPLETE,3.814697265625e-05
87,0.7036129474639893,2025-09-03 06:19:45.148043,2025-09-03 06:56:04.067422,0 days 00:36:18.919379,20,uniform,5,nz,2.493378813850767e-07,0.0005960542047983091,8877,192,old,0.9840247427366065,logistic,0.00963282585144043,COMPLETE,0.00963282585144043
88,0.8200806975364685,2025-09-03 06:56:04.078970,2025-09-03 07:32:20.919676,0 days 00:36:16.840706,20,uniform,6,nz,4.2878999678604065e-07,0.19315524038018234,9490,144,old,1.0027757281392617,logistic,6.070137023925781e-05,COMPLETE,6.070137023925781e-05
89,0.8144193887710571,2025-09-03 07:32:20.920437,2025-09-03 08:08:39.180921,0 days 00:36:18.260484,20,uniform,7,nz,4.1640143284761454e-07,0.03278717008834411,8162,160,old,0.7220135184540728,tanh,0.00036058425903320315,COMPLETE,0.00036058425903320315
