number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
102,0.8735714197158814,2025-09-03 19:14:59.498136,2025-09-03 19:56:14.317578,0 days 00:41:14.819442,20,normal,7,nz,3.57904820688488e-08,0.007468755184724273,2711,640,old,1.2440546606501794,tanh,0.011088085174560548,COMPLETE,0.011088085174560548
103,0.6426856994628907,2025-09-03 19:56:14.318012,2025-09-03 20:35:22.056818,0 days 00:39:07.738806,20,normal,7,zero,,2.6655385399799217e-06,218,672,old,0.4349971289619389,tanh,0.012974858283996582,COMPLETE,0.012974858283996582
104,0.7530142784118652,2025-09-03 20:35:22.057267,2025-09-03 21:15:51.484501,0 days 00:40:29.427234,20,normal,5,zero,,0.0007598233933892904,299,928,old,0.7028677242712036,tanh,0.013050699234008789,COMPLETE,0.013050699234008789
105,0.7488999962806702,2025-09-03 21:15:51.485223,2025-09-03 21:23:38.997761,0 days 00:07:47.512538,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.012476658821105957,COMPLETE,0.012476658821105957
106,0.7604856848716736,2025-09-03 21:23:38.998184,2025-09-03 21:32:00.165439,0 days 00:08:21.167255,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.01284182071685791,COMPLETE,0.01284182071685791
107,0.8601142764091492,2025-09-03 21:32:00.165875,2025-09-03 22:10:35.570898,0 days 00:38:35.405023,20,uniform,6,zero,,0.2703483449173535,126,240,Glorot,,logistic,0.004648351669311523,COMPLETE,0.004648351669311523
108,0.6217857003211975,2025-09-03 22:10:35.571316,2025-09-03 22:49:36.256456,0 days 00:39:00.685140,20,uniform,5,zero,,4.860546742134252e-05,8910,432,old,0.7621867768501387,logistic,0.01292579174041748,COMPLETE,0.01292579174041748
109,0.6230000019073486,2025-09-03 22:49:36.256887,2025-09-03 22:57:26.070818,0 days 00:07:49.813931,100,uniform,6,zero,,1.933586992443853e-06,1687,848,Glorot,,logistic,0.013076162338256836,COMPLETE,0.013076162338256836
110,0.10000000149011612,2025-09-03 22:57:26.071238,2025-09-03 23:36:14.599214,0 days 00:38:48.527976,20,uniform,6,zero,,0.5469440389712815,1472,464,old,0.3383535171692128,tanh,,COMPLETE,
111,0.8919571280479431,2025-09-03 23:36:14.599980,2025-09-03 23:44:42.478029,0 days 00:08:27.878049,100,uniform,8,zero,,0.21601493879012862,2106,736,Glorot,,tanh,0.003130030632019043,COMPLETE,0.003130030632019043
112,0.6372856855392456,2025-09-03 23:44:42.478811,2025-09-03 23:52:34.800519,0 days 00:07:52.321708,100,uniform,7,zero,,2.25792790653684e-06,2544,240,Glorot,,tanh,0.013047313690185547,COMPLETE,0.013047313690185547
113,0.8943428516387939,2025-09-03 23:52:34.800949,2025-09-04 00:31:33.070412,0 days 00:38:58.269463,20,normal,8,zero,,0.06907828351779671,5086,560,Glorot,,tanh,0.002088761329650879,COMPLETE,0.002088761329650879
114,0.6530142784118652,2025-09-04 00:31:33.070866,2025-09-04 00:39:22.767493,0 days 00:07:49.696627,100,normal,8,zero,,0.00025320557310478027,136,784,Glorot,,tanh,0.0131272554397583,COMPLETE,0.0131272554397583
115,0.6592571377754212,2025-09-04 00:39:22.768214,2025-09-04 00:47:13.474789,0 days 00:07:50.706575,100,uniform,6,zero,,1.386920631604054e-05,9880,640,Glorot,,tanh,0.013093042373657226,COMPLETE,0.013093042373657226
116,0.6562999844551086,2025-09-04 00:47:13.475539,2025-09-04 00:55:05.769732,0 days 00:07:52.294193,100,uniform,6,zero,,3.133419821744876e-05,3118,912,Glorot,,logistic,0.01312096118927002,COMPLETE,0.01312096118927002
117,0.7679857015609741,2025-09-04 00:55:05.770156,2025-09-04 01:02:56.261461,0 days 00:07:50.491305,100,uniform,7,zero,,0.004522859030733574,158,384,Glorot,,tanh,0.01275320053100586,COMPLETE,0.01275320053100586
118,0.7272428467869758,2025-09-04 01:02:56.261891,2025-09-04 01:11:11.184204,0 days 00:08:14.922313,100,normal,6,nz,2.898382419333067e-05,0.6409937071185792,614,432,old,1.8746984264429962,tanh,,COMPLETE,
119,0.8540714263916016,2025-09-04 01:11:11.184630,2025-09-04 01:50:08.823694,0 days 00:38:57.639064,20,uniform,7,zero,,0.007668071404506788,593,128,old,1.2023728574056394,tanh,0.010242438316345215,COMPLETE,0.010242438316345215
120,0.6060285687446594,2025-09-04 01:50:08.824113,2025-09-04 01:58:29.060982,0 days 00:08:20.236869,100,uniform,7,nz,1.2058345380104415e-05,1.2412046261132901e-06,169,864,old,1.882699819479407,logistic,0.013060712814331054,COMPLETE,0.013060712814331054
121,0.6361428618431091,2025-09-04 01:58:29.061408,2025-09-04 02:06:46.709262,0 days 00:08:17.647854,100,uniform,7,nz,3.7308740142297057e-07,1.9719157796371668e-05,1375,288,old,0.7577100466502358,tanh,0.013138198852539062,COMPLETE,0.013138198852539062
122,0.8731428384780884,2025-09-04 02:06:46.709882,2025-09-04 02:45:54.383819,0 days 00:39:07.673937,20,normal,8,zero,,0.11600881292548788,907,976,Glorot,,logistic,0.007318544387817383,COMPLETE,0.007318544387817383
123,0.7049285709857941,2025-09-04 02:45:54.384233,2025-09-04 02:54:10.842457,0 days 00:08:16.458224,100,normal,5,nz,4.697728527313415e-06,0.4584432792130238,266,800,Glorot,,logistic,0.007744503021240234,COMPLETE,0.007744503021240234
124,0.6300857067108154,2025-09-04 02:54:10.842888,2025-09-04 03:32:59.659416,0 days 00:38:48.816528,20,uniform,6,zero,,3.3646525728742393e-06,856,224,old,0.8940634567567625,tanh,0.012794685363769532,COMPLETE,0.012794685363769532
125,0.6128857016563416,2025-09-04 03:32:59.660122,2025-09-04 04:12:19.805242,0 days 00:39:20.145120,20,normal,6,zero,,4.1826558277637744e-05,8816,192,Glorot,,logistic,0.01284341812133789,COMPLETE,0.01284341812133789
126,0.10000000149011612,2025-09-04 04:12:19.805957,2025-09-04 04:20:06.332175,0 days 00:07:46.526218,100,uniform,6,zero,,0.880860908605907,3390,672,old,1.0776604182147944,tanh,,COMPLETE,
127,0.6332714319229126,2025-09-04 04:20:06.332595,2025-09-04 04:59:22.991021,0 days 00:39:16.658426,20,normal,7,zero,,4.2019452092243035e-05,555,208,Glorot,,tanh,0.013053584098815917,COMPLETE,0.013053584098815917
