number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
45,0.09972580820322037,2025-08-25 00:34:54.035168,2025-08-25 01:03:04.744094,0 days 00:28:10.708926,20,2.3063807800269205e-07,uniform,7,nz,2.894542013453351e-07,0.847917912802595,857,928,896,704,,colnorm,Glorot,,tanh,,,,,COMPLETE,,,,
46,0.628371000289917,2025-08-25 01:03:04.744487,2025-08-25 01:31:21.790021,0 days 00:28:17.045534,20,7.825890831249204e-08,uniform,5,nz,2.9278513714011884e-07,0.028996723269581456,265,784,928,688,,colnorm,old,1.144702227107647,tanh,0.012641255060831705,0.0125654935836792,0.012864208221435547,0.012494063377380371,COMPLETE,0.012641255060831705,0.0125654935836792,0.012864208221435547,0.012494063377380371
47,0.861629045009613,2025-08-25 01:31:21.790406,2025-08-25 01:58:23.628627,0 days 00:27:01.838221,20,,normal,8,zero,,0.24287249568803712,4460,80,944,272,,raw,Glorot,,tanh,0.0014934619267781574,0.00021970272064208984,0.004002213478088379,0.0002584695816040039,COMPLETE,0.0014934619267781574,0.00021970272064208984,0.004002213478088379,0.0002584695816040039
48,0.7748387455940247,2025-08-25 01:58:23.629006,2025-08-25 02:26:36.652667,0 days 00:28:13.023661,20,1.2285178210958053e-06,uniform,5,nz,2.4015341529019355e-06,0.8518435348317731,955,688,1008,128,,colnorm,old,1.1927771681182087,logistic,0.002815699577331543,0.0021692514419555664,0.006090402603149414,0.00018744468688964845,COMPLETE,0.002815699577331543,0.0021692514419555664,0.006090402603149414,0.00018744468688964845
49,0.8996935844421386,2025-08-25 02:26:36.654386,2025-08-25 02:54:52.583609,0 days 00:28:15.929223,20,,normal,5,nz,1.4294704173929547e-07,0.1030683378395765,2248,576,960,752,0.77710999688183,pca,Glorot,,tanh,0.00804593563079834,0.0021106958389282226,0.011057496070861816,0.01096961498260498,COMPLETE,0.00804593563079834,0.0021106958389282226,0.011057496070861816,0.01096961498260498
50,0.09972580820322037,2025-08-25 02:54:52.584002,2025-08-25 03:23:04.541968,0 days 00:28:11.957966,20,,normal,8,nz,1.0526334003310007e-05,0.46570715165390386,6724,416,624,288,,raw,Glorot,,tanh,,,,,COMPLETE,,,,
51,0.8972903609275817,2025-08-25 03:23:04.542334,2025-08-25 03:51:28.084045,0 days 00:28:23.541711,20,,normal,5,nz,1.0007075753676328e-07,0.2717088044859264,1181,560,832,608,0.7811187076184449,pca,Glorot,,tanh,0.006117121378580729,0.0012455463409423828,0.0086029052734375,0.008502912521362305,COMPLETE,0.006117121378580729,0.0012455463409423828,0.0086029052734375,0.008502912521362305
52,0.8243710160255432,2025-08-25 03:51:28.084978,2025-08-25 04:20:02.865231,0 days 00:28:34.780253,20,,normal,5,nz,8.043541804432414e-08,0.010720167004579973,1248,608,992,880,0.7749586861882968,pca,Glorot,,tanh,0.011826093991597494,0.011109018325805664,0.01217045783996582,0.012198805809020996,COMPLETE,0.011826093991597494,0.011109018325805664,0.01217045783996582,0.012198805809020996
53,0.25941936373710633,2025-08-25 04:20:02.865639,2025-08-25 04:48:19.192095,0 days 00:28:16.326456,20,,uniform,6,nz,9.870260647059382e-08,0.47773187316040394,712,544,800,560,0.7790450013836149,pca,Glorot,,tanh,,,,,COMPLETE,,,,
54,0.09972580820322037,2025-08-25 04:48:19.192495,2025-08-25 05:15:53.108396,0 days 00:27:33.915901,20,,uniform,5,zero,,0.6390886420283824,3114,576,928,544,0.7681360894329148,pca,Glorot,,tanh,,,,,COMPLETE,,,,
55,0.8419355154037476,2025-08-25 05:15:53.108805,2025-08-25 05:44:12.850185,0 days 00:28:19.741380,20,,uniform,5,nz,1.7460402271557573e-07,0.024847114332901033,3927,240,1008,96,0.6204662811821349,pca,old,0.536403973932099,tanh,0.005544424057006836,0.002876138687133789,0.010675764083862305,0.0030813694000244142,COMPLETE,0.005544424057006836,0.002876138687133789,0.010675764083862305,0.0030813694000244142
56,0.9020484209060669,2025-08-25 05:44:12.850578,2025-08-25 06:12:14.878127,0 days 00:28:02.027549,20,,normal,5,nz,1.3248120096258368e-05,0.28582823993653117,2298,560,1024,592,,raw,Glorot,,tanh,0.005115898450215658,0.0018436193466186523,0.006935286521911621,0.006568789482116699,COMPLETE,0.005115898450215658,0.0018436193466186523,0.006935286521911621,0.006568789482116699
57,0.9002419710159302,2025-08-25 06:12:14.880250,2025-08-25 06:17:56.050302,0 days 00:05:41.170052,100,,normal,5,nz,1.3324271223827172e-05,0.3292087567393496,2379,496,976,432,,raw,Glorot,,tanh,0.005352934201558431,0.0016158580780029296,0.008540487289428711,0.0059024572372436525,COMPLETE,0.005352934201558431,0.0016158580780029296,0.008540487289428711,0.0059024572372436525
58,0.09972580820322037,2025-08-25 06:17:56.052284,2025-08-25 06:23:37.516784,0 days 00:05:41.464500,100,,normal,5,nz,3.251539815451965e-05,0.7695911850120734,4227,608,944,576,,raw,Glorot,,tanh,,,,,COMPLETE,,,,
59,0.09972580820322037,2025-08-25 06:23:37.517109,2025-08-25 06:52:00.610357,0 days 00:28:23.093248,20,,normal,5,nz,1.4590181595688635e-05,0.5397900406815662,2662,256,944,720,0.8701319985574374,pca,old,1.866371919480915,tanh,,,,,COMPLETE,,,,
60,0.11366129368543625,2025-08-25 06:52:00.612292,2025-08-25 07:20:24.325504,0 days 00:28:23.713212,20,,normal,5,nz,3.3583470220795115e-05,0.37600990290049147,3042,848,912,960,,raw,Glorot,,logistic,0.00664825439453125,0.010063266754150391,0.002945995330810547,0.006935501098632812,COMPLETE,0.00664825439453125,0.010063266754150391,0.002945995330810547,0.006935501098632812
61,0.8824194073677063,2025-08-25 07:20:24.326197,2025-08-25 07:26:10.322799,0 days 00:05:45.996602,100,,normal,8,nz,7.39698329316981e-06,0.05160912577264051,4325,240,816,320,,raw,old,0.266181230702103,tanh,0.0058177630106608065,0.0035167694091796874,0.008678221702575683,0.005258297920227051,COMPLETE,0.0058177630106608065,0.0035167694091796874,0.008678221702575683,0.005258297920227051
62,0.11580645591020584,2025-08-25 07:26:10.323167,2025-08-25 07:54:21.525620,0 days 00:28:11.202453,20,,normal,5,nz,7.837919969496651e-08,0.025493315026208524,5903,640,992,288,,raw,Glorot,,logistic,0.01296079158782959,0.013263249397277832,0.013186383247375488,0.012432742118835449,COMPLETE,0.01296079158782959,0.013263249397277832,0.013186383247375488,0.012432742118835449
