number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
59,0.8625322977701823,2025-09-03 18:23:42.879748,2025-09-03 18:55:38.931412,0 days 00:31:56.051664,20,uniform,6,zero,,0.016396335761273445,2504,176,944,384,Glorot,,tanh,0.009457296795315213,0.007182399431864421,0.011552055676778158,0.00963743527730306,COMPLETE,0.009457296795315213,0.007182399431864421,0.011552055676778158,0.00963743527730306
60,0.4488869408766429,2025-09-03 18:55:38.931927,2025-09-03 19:02:03.463911,0 days 00:06:24.531984,100,normal,8,zero,,3.680498388384138e-05,4376,368,528,752,Glorot,,tanh,0.013118624687194824,0.013134916623433432,0.013080437978108725,0.013140519460042318,COMPLETE,0.013118624687194824,0.013134916623433432,0.013080437978108725,0.013140519460042318
61,0.8773065010706583,2025-09-03 19:02:03.464422,2025-09-03 19:08:44.835460,0 days 00:06:41.371038,100,uniform,6,nz,2.3267466313431495e-08,0.14359492393449638,1094,848,832,240,Glorot,,logistic,0.007570544878641763,0.008891820907592773,0.010349432627360025,0.0034703811009724936,COMPLETE,0.007570544878641763,0.008891820907592773,0.010349432627360025,0.0034703811009724936
62,0.3693065444628398,2025-09-03 19:08:44.835984,2025-09-03 19:40:36.375988,0 days 00:31:51.540004,20,uniform,8,zero,,2.685651997660309e-06,399,256,304,672,old,1.2911727997776605,tanh,0.013093166881137423,0.013089378674825033,0.013042370478312174,0.013147751490275065,COMPLETE,0.013093166881137423,0.013089378674825033,0.013042370478312174,0.013147751490275065
63,0.3225967586040497,2025-09-03 19:40:36.376774,2025-09-03 20:12:18.127502,0 days 00:31:41.750728,20,normal,6,zero,,2.8592403580523205e-06,126,176,192,320,old,1.7489495662967076,tanh,0.012995349036322698,0.013035456339518229,0.012863914171854654,0.013086676597595215,COMPLETE,0.012995349036322698,0.013035456339518229,0.012863914171854654,0.013086676597595215
64,0.7911774118741354,2025-09-03 20:12:18.128183,2025-09-03 20:18:58.109124,0 days 00:06:39.980941,100,uniform,7,nz,0.0002185955172781963,0.0017928992467410561,5500,992,160,272,Glorot,,tanh,0.011749585469563803,0.012370745340983072,0.011774579683939615,0.011103431383768717,COMPLETE,0.011749585469563803,0.012370745340983072,0.011774579683939615,0.011103431383768717
65,0.8233064413070679,2025-09-03 20:18:58.109976,2025-09-03 20:50:52.290243,0 days 00:31:54.180267,20,normal,8,zero,,0.012559696107890185,1432,496,1024,272,Glorot,,logistic,0.010963466432359481,0.011944810549418131,0.01270918051401774,0.008236408233642578,COMPLETE,0.010963466432359481,0.011944810549418131,0.01270918051401774,0.008236408233642578
66,0.113467738032341,2025-09-03 20:50:52.290910,2025-09-03 21:24:00.728750,0 days 00:33:08.437840,20,uniform,7,nz,2.924755547734096e-07,6.151522662507383e-05,212,816,144,240,old,0.8833134708699024,logistic,0.01308845149146186,0.01301570733388265,0.013237237930297852,0.013012409210205078,COMPLETE,0.01308845149146186,0.01301570733388265,0.013237237930297852,0.013012409210205078
67,0.113467738032341,2025-09-03 21:24:00.729467,2025-09-03 21:57:14.120942,0 days 00:33:13.391475,20,normal,7,nz,0.0013578312866838003,0.0002523675400882419,209,992,176,128,old,1.1724735948164642,logistic,0.012992276085747613,0.013035178184509277,0.012623230616251627,0.013318419456481934,COMPLETE,0.012992276085747613,0.013035178184509277,0.012623230616251627,0.013318419456481934
68,0.6316288510958353,2025-09-03 21:57:14.121621,2025-09-03 22:03:38.385468,0 days 00:06:24.263847,100,uniform,7,zero,,0.0015370987528326029,609,608,544,880,Glorot,,logistic,0.0129343138800727,0.012818535168965658,0.01300501823425293,0.012979388236999512,COMPLETE,0.0129343138800727,0.012818535168965658,0.01300501823425293,0.012979388236999512
69,0.811403234799703,2025-09-03 22:03:38.387033,2025-09-03 22:36:49.783589,0 days 00:33:11.396556,20,normal,6,nz,4.8965413730662214e-05,0.005208858718695692,1552,544,160,320,old,1.4821333178089098,logistic,0.011423892445034452,0.012189825375874838,0.012432376543680826,0.00964947541554769,COMPLETE,0.011423892445034452,0.012189825375874838,0.012432376543680826,0.00964947541554769
70,0.113467738032341,2025-09-03 22:36:49.784116,2025-09-03 22:43:30.446466,0 days 00:06:40.662350,100,normal,7,nz,0.0015176404987107214,1.6212064962454584e-06,2248,608,192,896,Glorot,,logistic,0.013072755601671008,0.013048966725667318,0.01317457358042399,0.012994726498921713,COMPLETE,0.013072755601671008,0.013048966725667318,0.01317457358042399,0.012994726498921713
71,0.7034189303716024,2025-09-03 22:43:30.446983,2025-09-03 23:15:35.187582,0 days 00:32:04.740599,20,normal,5,zero,,0.0062942794473880076,178,832,960,496,Glorot,,logistic,0.012837462955050997,0.012906908988952637,0.012989997863769531,0.012615482012430826,COMPLETE,0.012837462955050997,0.012906908988952637,0.012989997863769531,0.012615482012430826
