number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
82,0.7229838967323303,2025-09-03 07:36:38.039714,2025-09-03 08:13:16.546079,0 days 00:36:38.506365,20,normal,6,nz,3.4742302962506327e-06,0.002421213170551697,551,992,old,0.9342401610196729,tanh,0.012807154655456543,COMPLETE,0.012807154655456543
83,0.6768871068954467,2025-09-03 08:13:16.546696,2025-09-03 08:20:33.505822,0 days 00:07:16.959126,100,uniform,6,nz,3.4195612894237447e-06,0.0006660670168108011,1054,912,old,1.2910307012265347,tanh,0.01298830509185791,COMPLETE,0.01298830509185791
84,0.11270968168973923,2025-09-03 08:20:33.506734,2025-09-03 08:54:27.907543,0 days 00:33:54.400809,20,uniform,8,zero,,2.9943331035742903e-05,2081,608,Glorot,,logistic,0.013134980201721191,COMPLETE,0.013134980201721191
85,0.4607742130756378,2025-09-03 08:54:27.908304,2025-09-03 09:01:46.660582,0 days 00:07:18.752278,100,normal,7,nz,0.0009664203736424487,0.0012275073218105353,137,208,old,0.4364618986912914,tanh,0.013068246841430663,COMPLETE,0.013068246841430663
86,0.41974195241928103,2025-09-03 09:01:46.661005,2025-09-03 09:37:44.091525,0 days 00:35:57.430520,20,normal,5,nz,7.176529559961988e-07,0.0010888556841503908,161,160,Glorot,,tanh,0.012913274765014648,COMPLETE,0.012913274765014648
87,0.7441612958908081,2025-09-03 09:37:44.091950,2025-09-03 10:13:50.329624,0 days 00:36:06.237674,20,normal,7,nz,0.0013027462719847785,0.00402905642351582,1771,848,old,0.5066073383181098,logistic,0.011798810958862305,COMPLETE,0.011798810958862305
88,0.571354866027832,2025-09-03 10:13:50.330048,2025-09-03 10:20:39.799699,0 days 00:06:49.469651,100,normal,7,zero,,0.000527226544140301,490,784,Glorot,,tanh,0.013061022758483887,COMPLETE,0.013061022758483887
89,0.7166935801506042,2025-09-03 10:20:39.800122,2025-09-03 10:27:59.601926,0 days 00:07:19.801804,100,normal,7,nz,4.927914403984057e-07,0.005114294799933329,2580,240,old,1.900553525203199,logistic,0.006929516792297363,COMPLETE,0.006929516792297363
90,0.5209677696228028,2025-09-03 10:27:59.602352,2025-09-03 11:02:51.693719,0 days 00:34:52.091367,20,normal,8,zero,,7.524656786929193e-06,4537,960,Glorot,,tanh,0.013116240501403809,COMPLETE,0.013116240501403809
91,0.7089839100837707,2025-09-03 11:02:51.694151,2025-09-03 11:10:05.099813,0 days 00:07:13.405662,100,uniform,8,nz,1.2366828847884485e-05,0.003199994318455447,243,816,old,0.8103987701683892,tanh,0.013028097152709962,COMPLETE,0.013028097152709962
92,0.8047742009162903,2025-09-03 11:10:05.100236,2025-09-03 11:17:19.257097,0 days 00:07:14.156861,100,normal,6,nz,1.02018999504668e-08,0.01739104575970968,7977,272,old,0.4062792499771365,tanh,0.0022528648376464845,COMPLETE,0.0022528648376464845
93,0.4930645227432251,2025-09-03 11:17:19.257539,2025-09-03 11:24:06.966682,0 days 00:06:47.709143,100,uniform,6,zero,,3.8119316753755817e-06,1910,672,old,0.23483470721403713,tanh,0.01304314136505127,COMPLETE,0.01304314136505127
94,0.7598871469497681,2025-09-03 11:24:06.967099,2025-09-03 12:00:16.372303,0 days 00:36:09.405204,20,uniform,7,nz,4.816686828617448e-07,0.03330887626095184,895,384,Glorot,,tanh,0.008775877952575683,COMPLETE,0.008775877952575683
95,0.6057419538497925,2025-09-03 12:00:16.372745,2025-09-03 12:06:58.953510,0 days 00:06:42.580765,100,normal,8,zero,,0.0002997657084618961,1223,816,old,0.6444303612007551,tanh,0.013110637664794922,COMPLETE,0.013110637664794922
96,0.5235322833061218,2025-09-03 12:06:58.953923,2025-09-03 12:13:44.702494,0 days 00:06:45.748571,100,normal,8,zero,,0.00011333293684010681,2494,480,old,1.4060152735110083,tanh,0.013148045539855957,COMPLETE,0.013148045539855957
97,0.1183871015906334,2025-09-03 12:13:44.702929,2025-09-03 12:20:39.467980,0 days 00:06:54.765051,100,normal,6,zero,,0.0004082968492166491,243,640,old,0.7659148680723962,logistic,0.013097405433654785,COMPLETE,0.013097405433654785
98,0.49320969581604,2025-09-03 12:20:39.468885,2025-09-03 12:56:46.950167,0 days 00:36:07.481282,20,uniform,7,nz,3.179195841092528e-07,1.1493145431478937e-06,582,928,old,1.418800479316152,tanh,0.013102984428405762,COMPLETE,0.013102984428405762
99,0.1318548411130905,2025-09-03 12:56:46.950931,2025-09-03 13:03:36.168161,0 days 00:06:49.217230,100,uniform,6,zero,,5.420115942374636e-05,3098,736,old,1.2675963941982775,logistic,0.013039922714233399,COMPLETE,0.013039922714233399
100,0.5210000336170196,2025-09-03 13:03:36.168591,2025-09-03 13:37:46.426419,0 days 00:34:10.257828,20,normal,8,zero,,0.00013698275185491097,447,768,Glorot,,tanh,0.01311028003692627,COMPLETE,0.01311028003692627
101,0.7883709907531739,2025-09-03 13:37:46.426835,2025-09-03 14:13:48.383209,0 days 00:36:01.956374,20,uniform,7,nz,0.0013339363451747054,0.232732958898802,5221,560,old,1.6956026258498504,logistic,0.09326097965240479,COMPLETE,0.09326097965240479
102,0.7471290469169617,2025-09-03 14:13:48.383966,2025-09-03 14:50:07.345829,0 days 00:36:18.961863,20,normal,7,nz,3.57904820688488e-08,0.007468755184724273,2711,640,old,1.2440546606501794,tanh,0.01108705997467041,COMPLETE,0.01108705997467041
103,0.4702096939086914,2025-09-03 14:50:07.346269,2025-09-03 15:23:58.117725,0 days 00:33:50.771456,20,normal,7,zero,,2.6655385399799217e-06,218,672,old,0.4349971289619389,tanh,0.012974882125854492,COMPLETE,0.012974882125854492
104,0.6017096996307373,2025-09-03 15:23:58.118144,2025-09-03 15:58:17.268353,0 days 00:34:19.150209,20,normal,5,zero,,0.0007598233933892904,299,928,old,0.7028677242712036,tanh,0.013086557388305664,COMPLETE,0.013086557388305664
105,0.5774032592773437,2025-09-03 15:58:17.269303,2025-09-03 16:05:06.088298,0 days 00:06:48.818995,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.012845087051391601,COMPLETE,0.012845087051391601
106,0.5931613206863403,2025-09-03 16:05:06.088715,2025-09-03 16:12:38.999558,0 days 00:07:32.910843,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.01297459602355957,COMPLETE,0.01297459602355957
107,0.7444838762283326,2025-09-03 16:12:38.999984,2025-09-03 16:46:32.987978,0 days 00:33:53.987994,20,uniform,6,zero,,0.2703483449173535,126,240,Glorot,,logistic,0.005315756797790528,COMPLETE,0.005315756797790528
