number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
46,0.7407069404919943,2025-08-19 17:18:08.892567,2025-08-19 17:18:47.805097,0 days 00:00:38.912530,100,,normal,6,zero,,0.10477273371205166,2263,208,0.8132677173024317,pca,old,0.3798293390347745,logistic,COMPLETE
47,0.7870517174402872,2025-08-19 17:18:47.805300,2025-08-19 17:19:27.472133,0 days 00:00:39.666833,100,,uniform,5,nz,5.61933669283737e-05,0.008613279992778916,5098,448,,raw,Glorot,,tanh,COMPLETE
48,0.7265346050262451,2025-08-19 17:19:27.472519,2025-08-19 17:22:41.209248,0 days 00:03:13.736729,20,4.874239697052919e-06,normal,8,nz,1.263572816416465e-06,0.23042842461716317,8515,96,,colnorm,old,0.8675648856787761,tanh,COMPLETE
49,0.7659655809402466,2025-08-19 17:22:41.209651,2025-08-19 17:23:21.597668,0 days 00:00:40.388017,100,,normal,6,nz,0.00023870268728659133,0.03498297106139033,2690,256,0.8875657373322918,pca,old,1.049266721326162,tanh,COMPLETE
50,0.8105690479278564,2025-08-19 17:23:21.597973,2025-08-19 17:23:58.971832,0 days 00:00:37.373859,100,,uniform,6,zero,,0.848863789771228,1876,656,,raw,old,0.7823061165849833,tanh,COMPLETE
51,0.8252069552739462,2025-08-19 17:23:58.972201,2025-08-19 17:24:36.214949,0 days 00:00:37.242748,100,,uniform,6,zero,,0.47815704454978564,1943,656,,raw,old,0.773071994482595,tanh,COMPLETE
52,0.8311208089192709,2025-08-19 17:24:36.215215,2025-08-19 17:25:13.896815,0 days 00:00:37.681600,100,,uniform,6,zero,,0.4595421181579452,1295,864,,raw,old,0.616690964291875,tanh,COMPLETE
53,0.8367932438850403,2025-08-19 17:25:13.897126,2025-08-19 17:25:51.426348,0 days 00:00:37.529222,100,,uniform,6,zero,,0.4624574800391731,1267,672,,raw,old,0.6315656863774836,tanh,COMPLETE
54,0.8333793679873148,2025-08-19 17:25:51.426700,2025-08-19 17:26:28.437095,0 days 00:00:37.010395,100,,uniform,6,zero,,0.5402775779038411,1229,592,,raw,old,0.6189081451095182,tanh,COMPLETE
55,0.8320690989494324,2025-08-19 17:26:28.437307,2025-08-19 17:27:04.538160,0 days 00:00:36.100853,100,,uniform,6,zero,,0.4910369962488951,1234,592,,raw,old,0.48439514555232227,tanh,COMPLETE
56,0.8078793883323669,2025-08-19 17:27:04.538528,2025-08-19 17:27:41.336863,0 days 00:00:36.798335,100,,uniform,6,zero,,0.97871391992532,938,592,,raw,old,1.6863268656351926,tanh,COMPLETE
57,0.7728619575500488,2025-08-19 17:27:41.337224,2025-08-19 17:30:42.782111,0 days 00:03:01.444887,20,,uniform,6,zero,,0.5188610115047555,1253,560,,raw,old,0.505827830519731,logistic,COMPLETE
58,0.7718964417775472,2025-08-19 17:30:42.782510,2025-08-19 17:31:19.939470,0 days 00:00:37.156960,100,,uniform,6,zero,,0.2543608622470222,578,688,,raw,Glorot,,tanh,COMPLETE
59,0.5119309425354004,2025-08-19 17:31:19.939732,2025-08-19 17:31:57.244034,0 days 00:00:37.304302,100,,uniform,6,zero,,1.0177992750828248e-06,1390,864,,raw,old,0.3519903098606299,tanh,COMPLETE
60,0.6755167841911316,2025-08-19 17:31:57.244359,2025-08-19 17:32:34.583561,0 days 00:00:37.339202,100,,uniform,6,zero,,0.17881299396777006,993,768,,raw,old,0.2877839796571607,tanh,COMPLETE
61,0.8293621937433878,2025-08-19 17:32:34.583929,2025-08-19 17:33:11.781168,0 days 00:00:37.197239,100,,uniform,6,zero,,0.47711131078156954,1629,624,,raw,old,0.6094372610744778,tanh,COMPLETE
62,0.8268967072168986,2025-08-19 17:33:11.781389,2025-08-19 17:33:49.060633,0 days 00:00:37.279244,100,,uniform,6,zero,,0.529564353865446,1612,624,,raw,old,0.6328523433771023,tanh,COMPLETE
63,0.8298104604085287,2025-08-19 17:33:49.060997,2025-08-19 17:34:26.118053,0 days 00:00:37.057056,100,,uniform,6,zero,,0.5545865093665774,1569,640,,raw,old,0.43009688627890824,tanh,COMPLETE
64,0.8291035294532776,2025-08-19 17:34:26.118413,2025-08-19 17:35:03.127699,0 days 00:00:37.009286,100,,uniform,6,zero,,0.43448441047153086,1576,624,,raw,old,0.423034785834566,tanh,COMPLETE
65,0.7327408393224081,2025-08-19 17:35:03.127910,2025-08-19 17:35:40.315079,0 days 00:00:37.187169,100,,uniform,6,zero,,0.32622334392884894,1118,560,,raw,old,0.4415461003947973,tanh,COMPLETE
66,0.8129483064015707,2025-08-19 17:35:40.315492,2025-08-19 17:36:17.766057,0 days 00:00:37.450565,100,,uniform,6,zero,,0.9126477111895932,866,688,,raw,old,0.3338541634345312,tanh,COMPLETE
67,0.8325003584225973,2025-08-19 17:36:17.766260,2025-08-19 17:36:54.930443,0 days 00:00:37.164183,100,,uniform,5,zero,,0.5327148900963812,722,752,,raw,old,0.4423938714602065,tanh,COMPLETE
68,0.526810348033905,2025-08-19 17:36:54.930804,2025-08-19 17:37:32.056896,0 days 00:00:37.126092,100,,uniform,5,zero,,2.641547294482431e-05,696,752,,raw,old,0.5940498867501929,tanh,COMPLETE
69,0.6432755788167318,2025-08-19 17:37:32.057167,2025-08-19 17:40:35.386108,0 days 00:03:03.328941,20,,uniform,5,zero,,0.6139400302271203,408,848,,raw,old,0.5379957788309206,logistic,COMPLETE
70,0.7667762041091919,2025-08-19 17:40:35.386503,2025-08-19 17:41:12.086918,0 days 00:00:36.700415,100,,uniform,5,zero,,0.2573391010786554,801,720,,raw,Glorot,,tanh,COMPLETE
71,0.7945170601209005,2025-08-19 17:41:12.087285,2025-08-19 17:41:48.490221,0 days 00:00:36.402936,100,,uniform,5,zero,,0.4104715177666916,1228,624,,raw,old,0.4417618425798264,tanh,COMPLETE
72,0.7240513563156128,2025-08-19 17:41:48.490478,2025-08-19 17:42:25.335458,0 days 00:00:36.844980,100,,uniform,6,zero,,0.19521442806937941,1666,576,,raw,old,0.26528115292601157,tanh,COMPLETE
73,0.8101206024487814,2025-08-19 17:42:25.335756,2025-08-19 17:43:01.932962,0 days 00:00:36.597206,100,,uniform,7,zero,,0.5816665019846816,1469,512,,raw,old,0.4297386081086517,tanh,COMPLETE
74,0.7290862003962199,2025-08-19 17:43:01.933354,2025-08-19 17:43:39.422070,0 days 00:00:37.488716,100,,uniform,6,zero,,0.3360730925317722,1043,656,,raw,old,0.5182887876733713,tanh,COMPLETE
75,0.7124998370806376,2025-08-19 17:43:39.422277,2025-08-19 17:44:17.187567,0 days 00:00:37.765290,100,,uniform,5,zero,,0.13678379124391676,614,928,,raw,old,0.6113130056861179,tanh,COMPLETE
76,0.8222068548202515,2025-08-19 17:44:17.187944,2025-08-19 17:44:54.599340,0 days 00:00:37.411396,100,,uniform,6,zero,,0.6780358340209552,1333,480,,raw,old,0.41231044294877994,tanh,COMPLETE
77,0.7207416693369547,2025-08-19 17:44:54.599690,2025-08-19 17:45:32.076797,0 days 00:00:37.477107,100,,uniform,6,zero,,0.15743249492104072,1752,800,,raw,old,0.3067555302915495,tanh,COMPLETE
78,0.7811546723047892,2025-08-19 17:45:32.077020,2025-08-19 17:46:08.895279,0 days 00:00:36.818259,100,,uniform,6,zero,,0.41544912994496325,1104,544,,raw,old,0.48903305559562976,tanh,COMPLETE
79,0.8029656211535136,2025-08-19 17:46:08.895646,2025-08-19 17:46:46.153832,0 days 00:00:37.258186,100,,uniform,6,zero,,0.9304015866922672,2038,608,,raw,old,0.20399568092316575,tanh,COMPLETE
