number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
56,0.20108042657375336,2025-09-03 14:32:42.981990,2025-09-03 15:00:32.053717,0 days 00:27:49.071727,20,uniform,5,zero,,0.00010348067306111351,2474,864,624,384,Glorot,,logistic,0.013096915351019965,0.013110836346944174,0.0130995512008667,0.013080358505249023,COMPLETE,0.013096915351019965,0.013110836346944174,0.0130995512008667,0.013080358505249023
57,0.0979838694135348,2025-09-03 15:00:32.054664,2025-09-03 15:06:20.661733,0 days 00:05:48.607069,100,normal,7,nz,1.1558246302447937e-07,0.6730722602095177,6716,816,816,384,Glorot,,tanh,,,,,COMPLETE,,,,
58,0.0979838694135348,2025-09-03 15:06:20.662187,2025-09-03 15:36:04.125887,0 days 00:29:43.463700,20,normal,6,nz,0.0011173324204572746,0.4074483605699022,4192,720,640,512,Glorot,,tanh,,,,,COMPLETE,,,,
59,0.8038225372632345,2025-09-03 15:36:04.126331,2025-09-03 16:03:37.346199,0 days 00:27:33.219868,20,uniform,6,zero,,0.016396335761273445,2504,176,944,384,Glorot,,tanh,0.0088273286819458,0.006203929583231608,0.01101072629292806,0.009267330169677734,COMPLETE,0.0088273286819458,0.006203929583231608,0.01101072629292806,0.009267330169677734
60,0.46595144271850586,2025-09-03 16:03:37.346964,2025-09-03 16:09:05.389419,0 days 00:05:28.042455,100,normal,8,zero,,3.680498388384138e-05,4376,368,528,752,Glorot,,tanh,0.013119114769829644,0.013135790824890137,0.013082067171732584,0.013139486312866211,COMPLETE,0.013119114769829644,0.013135790824890137,0.013082067171732584,0.013139486312866211
61,0.8172096411387125,2025-09-03 16:09:05.390211,2025-09-03 16:14:55.670880,0 days 00:05:50.280669,100,uniform,6,nz,2.3267466313431495e-08,0.14359492393449638,1094,848,832,240,Glorot,,logistic,0.006785644425286188,0.007748524347941081,0.00910623868306478,0.0035021702448527017,COMPLETE,0.006785644425286188,0.007748524347941081,0.00910623868306478,0.0035021702448527017
62,0.3689356744289398,2025-09-03 16:14:55.671667,2025-09-03 16:42:47.666338,0 days 00:27:51.994671,20,uniform,8,zero,,2.685651997660309e-06,399,256,304,672,old,1.2911727997776605,tanh,0.013093140390184188,0.013089338938395182,0.013042330741882324,0.013147751490275065,COMPLETE,0.013093140390184188,0.013089338938395182,0.013042330741882324,0.013147751490275065
63,0.36154861251513165,2025-09-03 16:42:47.666771,2025-09-03 17:11:04.713291,0 days 00:28:17.046520,20,normal,6,zero,,2.8592403580523205e-06,126,176,192,320,old,1.7489495662967076,tanh,0.012995349036322698,0.013035456339518229,0.012863914171854654,0.013086676597595215,COMPLETE,0.012995349036322698,0.013035456339518229,0.012863914171854654,0.013086676597595215
64,0.7344677845637003,2025-09-03 17:11:04.714228,2025-09-03 17:17:10.081867,0 days 00:06:05.367639,100,uniform,7,nz,0.0002185955172781963,0.0017928992467410561,5500,992,160,272,Glorot,,tanh,0.011604229609171549,0.012333432833353678,0.011359572410583496,0.011119683583577475,COMPLETE,0.011604229609171549,0.012333432833353678,0.011359572410583496,0.011119683583577475
65,0.7799354592959086,2025-09-03 17:17:10.082305,2025-09-03 17:44:55.381416,0 days 00:27:45.299111,20,normal,8,zero,,0.012559696107890185,1432,496,1024,272,Glorot,,logistic,0.010786241955227323,0.011519034703572592,0.012511730194091797,0.008327960968017578,COMPLETE,0.010786241955227323,0.011519034703572592,0.012511730194091797,0.008327960968017578
