number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,state
65,0.9515967766443888,2025-08-19 18:39:31.723740,2025-08-19 18:42:40.729530,0 days 00:03:09.005790,20,,normal,7,zero,,0.062289601852204536,3411,896,0.75283495557827,pca,Glorot,,logistic,COMPLETE
66,0.9215806325276693,2025-08-19 18:42:40.729978,2025-08-19 18:45:51.808843,0 days 00:03:11.078865,20,,normal,7,zero,,0.03282212032268745,6515,960,,raw,Glorot,,logistic,COMPLETE
67,0.16728999217351279,2025-08-19 18:45:51.809292,2025-08-19 18:49:04.470713,0 days 00:03:12.661421,20,,normal,7,zero,,1.4617813358299158e-06,5354,848,0.7176528636466839,pca,Glorot,,logistic,COMPLETE
68,0.9134677251180013,2025-08-19 18:49:04.471163,2025-08-19 18:52:16.829793,0 days 00:03:12.358630,20,,normal,6,zero,,0.006545703865010814,4242,928,0.7761943590599991,pca,Glorot,,logistic,COMPLETE
69,0.8816934823989868,2025-08-19 18:52:16.830254,2025-08-19 18:55:35.941055,0 days 00:03:19.110801,20,,normal,7,zero,,0.0007473085855384435,6238,992,0.7201414758462227,pca,Glorot,,logistic,COMPLETE
70,0.9715967377026876,2025-08-19 18:55:35.941512,2025-08-19 18:58:47.759084,0 days 00:03:11.817572,20,,normal,7,zero,,0.20353171642602771,3715,784,0.6813649387721101,pca,Glorot,,logistic,COMPLETE
71,0.9718225598335266,2025-08-19 18:58:47.759529,2025-08-19 19:01:56.512285,0 days 00:03:08.752756,20,,normal,7,zero,,0.125517841134182,6359,944,0.7462295750758917,pca,Glorot,,logistic,COMPLETE
72,0.9737741748491923,2025-08-19 19:01:56.512716,2025-08-19 19:05:15.333585,0 days 00:03:18.820869,20,,normal,7,zero,,0.16537063312354602,5863,976,0.7518243212988471,pca,Glorot,,logistic,COMPLETE
73,0.9651774168014526,2025-08-19 19:05:15.334022,2025-08-19 19:08:27.926751,0 days 00:03:12.592729,20,,normal,7,zero,,0.08729258877034296,4896,864,0.7750493929264555,pca,Glorot,,logistic,COMPLETE
74,0.9589677254358927,2025-08-19 19:08:27.927202,2025-08-19 19:11:39.795279,0 days 00:03:11.868077,20,,normal,7,zero,,0.05012637249870975,6838,992,0.7334277300962654,pca,Glorot,,logistic,COMPLETE
75,0.9742419123649597,2025-08-19 19:11:39.795716,2025-08-19 19:14:50.426559,0 days 00:03:10.630843,20,,normal,7,zero,,0.20174626980693347,5538,912,0.6977138140122162,pca,Glorot,,logistic,COMPLETE
76,0.9271612564722697,2025-08-19 19:14:50.426992,2025-08-19 19:18:10.070064,0 days 00:03:19.643072,20,,normal,7,zero,,0.23315060147511282,514,912,,raw,Glorot,,logistic,COMPLETE
77,0.9586451450983683,2025-08-19 19:18:10.070501,2025-08-19 19:21:21.249646,0 days 00:03:11.179145,20,,normal,6,zero,,0.08509243256741367,3238,880,0.6904170933974353,pca,Glorot,,logistic,COMPLETE
78,0.9746773838996887,2025-08-19 19:21:21.250084,2025-08-19 19:24:34.270913,0 days 00:03:13.020829,20,,normal,7,zero,,0.23690860415825493,7281,928,0.8138870347525912,pca,Glorot,,logistic,COMPLETE
79,0.9712903102238973,2025-08-19 19:24:34.271362,2025-08-19 19:27:49.949535,0 days 00:03:15.678173,20,,normal,7,zero,,0.6901187836919555,7442,928,0.6445840327798459,pca,Glorot,,logistic,COMPLETE
