number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
110,0.10000000149011612,2025-09-03 15:21:26.155026,2025-09-03 15:54:04.989623,0 days 00:32:38.834597,20,uniform,6,zero,,0.5469440389712815,1472,464,old,0.3383535171692128,tanh,,COMPLETE,
111,0.5021499872207642,2025-09-03 15:54:04.989993,2025-09-03 16:00:40.427825,0 days 00:06:35.437832,100,uniform,8,zero,,0.21601493879012862,2106,736,Glorot,,tanh,0.0005604267120361328,COMPLETE,0.0005604267120361328
112,0.2628666579723358,2025-09-03 16:00:40.428186,2025-09-03 16:07:08.711363,0 days 00:06:28.283177,100,uniform,7,zero,,2.25792790653684e-06,2544,240,Glorot,,tanh,0.012945961952209473,COMPLETE,0.012945961952209473
113,0.49029999375343325,2025-09-03 16:07:08.712046,2025-09-03 16:39:35.109308,0 days 00:32:26.397262,20,normal,8,zero,,0.06907828351779671,5086,560,Glorot,,tanh,0.0005959510803222656,COMPLETE,0.0005959510803222656
114,0.2666666626930237,2025-09-03 16:39:35.110005,2025-09-03 16:46:12.606043,0 days 00:06:37.496038,100,normal,8,zero,,0.00025320557310478027,136,784,Glorot,,tanh,0.01303858757019043,COMPLETE,0.01303858757019043
115,0.27111666202545165,2025-09-03 16:46:12.606737,2025-09-03 16:52:43.682679,0 days 00:06:31.075942,100,uniform,6,zero,,1.386920631604054e-05,9880,640,Glorot,,tanh,0.013154745101928711,COMPLETE,0.013154745101928711
116,0.2626999974250793,2025-09-03 16:52:43.683063,2025-09-03 16:59:18.577439,0 days 00:06:34.894376,100,uniform,6,zero,,3.133419821744876e-05,3118,912,Glorot,,logistic,0.013120555877685547,COMPLETE,0.013120555877685547
117,0.3437166690826416,2025-09-03 16:59:18.578040,2025-09-03 17:05:45.840627,0 days 00:06:27.262587,100,uniform,7,zero,,0.004522859030733574,158,384,Glorot,,tanh,0.013019084930419922,COMPLETE,0.013019084930419922
118,0.4849833309650421,2025-09-03 17:05:45.840990,2025-09-03 17:12:39.433063,0 days 00:06:53.592073,100,normal,6,nz,2.898382419333067e-05,0.6409937071185792,614,432,old,1.8746984264429962,tanh,4.734992980957031e-05,COMPLETE,4.734992980957031e-05
119,0.4347666561603546,2025-09-03 17:12:39.433432,2025-09-03 17:45:25.794706,0 days 00:32:46.361274,20,uniform,7,zero,,0.007668071404506788,593,128,old,1.2023728574056394,tanh,0.012013745307922364,COMPLETE,0.012013745307922364
120,0.25600000023841857,2025-09-03 17:45:25.795086,2025-09-03 17:52:18.120303,0 days 00:06:52.325217,100,uniform,7,nz,1.2058345380104415e-05,1.2412046261132901e-06,169,864,old,1.882699819479407,logistic,0.01304922103881836,COMPLETE,0.01304922103881836
121,0.2592166632413864,2025-09-03 17:52:18.120682,2025-09-03 17:59:14.902581,0 days 00:06:56.781899,100,uniform,7,nz,3.7308740142297057e-07,1.9719157796371668e-05,1375,288,old,0.7577100466502358,tanh,0.012961268424987793,COMPLETE,0.012961268424987793
122,0.47298333048820496,2025-09-03 17:59:14.902953,2025-09-03 18:31:39.916454,0 days 00:32:25.013501,20,normal,8,zero,,0.11600881292548788,907,976,Glorot,,logistic,0.0057057619094848635,COMPLETE,0.0057057619094848635
123,0.3268833354115486,2025-09-03 18:31:39.916817,2025-09-03 18:38:33.160535,0 days 00:06:53.243718,100,normal,5,nz,4.697728527313415e-06,0.4584432792130238,266,800,Glorot,,logistic,0.0030999183654785156,COMPLETE,0.0030999183654785156
124,0.25276666283607485,2025-09-03 18:38:33.160903,2025-09-03 19:10:55.735675,0 days 00:32:22.574772,20,uniform,6,zero,,3.3646525728742393e-06,856,224,old,0.8940634567567625,tanh,0.013099479675292968,COMPLETE,0.013099479675292968
125,0.25056666135787964,2025-09-03 19:10:55.736348,2025-09-03 19:43:42.028762,0 days 00:32:46.292414,20,normal,6,zero,,4.1826558277637744e-05,8816,192,Glorot,,logistic,0.01306166648864746,COMPLETE,0.01306166648864746
126,0.10000000149011612,2025-09-03 19:43:42.029412,2025-09-03 19:50:14.410117,0 days 00:06:32.380705,100,uniform,6,zero,,0.880860908605907,3390,672,old,1.0776604182147944,tanh,,COMPLETE,
127,0.25131666362285615,2025-09-03 19:50:14.410731,2025-09-03 20:22:48.371274,0 days 00:32:33.960543,20,normal,7,zero,,4.2019452092243035e-05,555,208,Glorot,,tanh,0.013175082206726075,COMPLETE,0.013175082206726075
