number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
90,0.1134677454829216,2025-08-23 09:24:05.865754,2025-08-23 09:24:53.019453,0 days 00:00:47.153699,100,,uniform,7,zero,,1.272650577386271e-05,420,352,,raw,Glorot,,tanh,0.013014674186706543,COMPLETE,0.013014674186706543
91,0.643790352344513,2025-08-23 09:24:53.019674,2025-08-23 09:29:06.408773,0 days 00:04:13.389099,20,,normal,8,nz,2.1661136763861623e-06,3.274927683717459e-06,808,1008,0.8266500435119429,pca,Glorot,,tanh,0.012836313247680664,COMPLETE,0.012836313247680664
92,0.1134677454829216,2025-08-23 09:29:06.409030,2025-08-23 09:29:51.551798,0 days 00:00:45.142768,100,,uniform,7,zero,,1.722346964590371e-06,1979,32,,raw,Glorot,,logistic,0.012568831443786621,COMPLETE,0.012568831443786621
93,0.1134677454829216,2025-08-23 09:29:51.552028,2025-08-23 09:33:39.402576,0 days 00:03:47.850548,20,,uniform,7,zero,,1.0431215666287467e-05,185,64,0.8310697547375863,pca,Glorot,,logistic,0.013189053535461426,COMPLETE,0.013189053535461426
94,0.34782259464263915,2025-08-23 09:33:39.402870,2025-08-23 09:37:37.228956,0 days 00:03:57.826086,20,,uniform,8,nz,0.0001248452380469579,0.002420304148094341,233,16,0.5755961308504968,pca,old,0.7525565960230818,tanh,0.010307836532592773,COMPLETE,0.010307836532592773
95,0.1134677454829216,2025-08-23 09:37:37.229221,2025-08-23 09:38:26.881282,0 days 00:00:49.652061,100,,normal,5,zero,,4.853542947927791e-06,6718,656,0.9344310599073915,pca,old,0.3932618830730774,logistic,0.013248109817504882,COMPLETE,0.013248109817504882
96,0.6195161521434784,2025-08-23 09:38:26.881502,2025-08-23 09:39:16.825350,0 days 00:00:49.943848,100,,normal,6,nz,6.226592314145606e-07,0.8920288515539635,1045,416,,raw,old,0.4609979369101921,logistic,0.00273747444152832,COMPLETE,0.00273747444152832
97,0.5305322885513306,2025-08-23 09:39:16.825575,2025-08-23 09:43:12.157139,0 days 00:03:55.331564,20,,uniform,8,zero,,1.3573953583335869e-05,2813,224,0.6431153637216853,pca,Glorot,,tanh,0.0132218599319458,COMPLETE,0.0132218599319458
98,0.0978064551949501,2025-08-23 09:43:12.157412,2025-08-23 09:47:24.511366,0 days 00:04:12.353954,20,,normal,8,nz,5.036528557866262e-08,0.17363199653105782,7255,736,0.507840423369605,pca,Glorot,,logistic,,COMPLETE,
99,0.5947097063064575,2025-08-23 09:47:24.513258,2025-08-23 09:51:22.124137,0 days 00:03:57.610879,20,,normal,5,zero,,0.007668071404506788,593,960,,raw,Glorot,,logistic,0.012086439132690429,COMPLETE,0.012086439132690429
100,0.1134677454829216,2025-08-23 09:51:22.125996,2025-08-23 09:52:12.728471,0 days 00:00:50.602475,100,,normal,7,nz,5.866316895871092e-07,6.388067236723846e-06,2846,672,,raw,Glorot,,logistic,0.013039445877075196,COMPLETE,0.013039445877075196
101,0.3547742128372192,2025-08-23 09:52:12.728693,2025-08-23 09:56:11.868618,0 days 00:03:59.139925,20,0.00022001654922338911,uniform,5,nz,0.0028214831668504025,3.730874014229707e-05,439,96,,colnorm,old,1.301464408605032,tanh,0.01343553066253662,COMPLETE,0.01343553066253662
102,0.5698064684867858,2025-08-23 09:56:11.868905,2025-08-23 09:57:02.934846,0 days 00:00:51.065941,100,0.0008359405858971357,uniform,5,nz,0.004584432792130244,2.709971753868707e-06,1837,480,,colnorm,old,1.5559845203029363,tanh,0.013047194480895996,COMPLETE,0.013047194480895996
103,0.5082419574260711,2025-08-23 09:57:02.935073,2025-08-23 09:57:51.203508,0 days 00:00:48.268435,100,0.0002097975034635418,uniform,7,zero,,6.5256208349910275e-06,589,400,,colnorm,old,0.48287167321117763,tanh,0.013121485710144043,COMPLETE,0.013121485710144043
104,0.1134677454829216,2025-08-23 09:57:51.203731,2025-08-23 10:01:49.962913,0 days 00:03:58.759182,20,,uniform,8,nz,0.00021848775529609749,0.00019789122138293453,245,48,,raw,old,1.9507779615017111,logistic,0.012969493865966797,COMPLETE,0.012969493865966797
105,0.1134677454829216,2025-08-23 10:01:49.963160,2025-08-23 10:06:02.432789,0 days 00:04:12.469629,20,,uniform,6,nz,1.0376324699861241e-07,0.0022381751378324284,292,384,,raw,old,0.6289968852841833,logistic,0.012911796569824219,COMPLETE,0.012911796569824219
106,0.1134677454829216,2025-08-23 10:06:02.433110,2025-08-23 10:06:54.919204,0 days 00:00:52.486094,100,,uniform,8,nz,0.0014286015961155604,1.4777688418422542e-06,1763,1024,0.5587479583842954,pca,old,0.6579988509603514,logistic,0.013066959381103516,COMPLETE,0.013066959381103516
107,0.7218387365341187,2025-08-23 10:06:54.919426,2025-08-23 10:07:44.112624,0 days 00:00:49.193198,100,2.6763494142479025e-05,normal,7,zero,,0.001431408601803023,2101,288,,colnorm,old,1.6199418973900492,tanh,0.011814022064208984,COMPLETE,0.011814022064208984
108,0.1134677454829216,2025-08-23 10:07:44.112843,2025-08-23 10:08:32.915165,0 days 00:00:48.802322,100,1.0288563980031279e-09,uniform,6,zero,,0.0006174368267167102,261,640,,colnorm,old,0.32264850938814443,logistic,0.013107895851135254,COMPLETE,0.013107895851135254
109,0.1134677454829216,2025-08-23 10:08:32.915385,2025-08-23 10:12:18.933042,0 days 00:03:46.017657,20,,normal,8,zero,,0.0002890209981875902,612,512,,raw,old,0.39275579298842334,logistic,0.013285160064697266,COMPLETE,0.013285160064697266
110,0.8086774468421936,2025-08-23 10:12:18.933303,2025-08-23 10:13:09.206989,0 days 00:00:50.273686,100,,uniform,7,nz,3.412335945151184e-07,0.04177494508770637,130,832,,raw,Glorot,,tanh,0.011457705497741699,COMPLETE,0.011457705497741699
111,0.7767258405685424,2025-08-23 10:13:09.207212,2025-08-23 10:13:59.037758,0 days 00:00:49.830546,100,,uniform,5,nz,3.0112219888743065e-08,0.04040860140775815,451,368,,raw,Glorot,,logistic,0.006361865997314453,COMPLETE,0.006361865997314453
112,0.11872581243515015,2025-08-23 10:13:59.037976,2025-08-23 10:14:48.612701,0 days 00:00:49.574725,100,,normal,6,zero,,8.414209559041547e-05,656,672,0.6811996373329667,pca,old,1.641758369758914,logistic,0.013105034828186035,COMPLETE,0.013105034828186035
113,0.11348387449979783,2025-08-23 10:14:48.612953,2025-08-23 10:15:35.907356,0 days 00:00:47.294403,100,,uniform,5,zero,,0.000484357517169587,187,96,0.8578006746658904,pca,Glorot,,logistic,0.013121461868286133,COMPLETE,0.013121461868286133
114,0.7491774559020996,2025-08-23 10:15:35.907585,2025-08-23 10:16:27.445886,0 days 00:00:51.538301,100,8.689941101627555e-08,normal,8,nz,0.00023193251058260784,0.0035611968948604127,2066,304,,colnorm,old,1.051619988094008,logistic,0.00986323356628418,COMPLETE,0.00986323356628418
115,0.6012580871582032,2025-08-23 10:16:27.446114,2025-08-23 10:17:15.864296,0 days 00:00:48.418182,100,2.3581389791325977e-07,normal,8,zero,,2.0927404469878846e-05,5914,720,,colnorm,Glorot,,tanh,0.013012123107910157,COMPLETE,0.013012123107910157
116,0.1134677454829216,2025-08-23 10:17:15.864516,2025-08-23 10:18:04.642880,0 days 00:00:48.778364,100,,normal,8,zero,,1.3515422817432785e-06,322,736,0.8746362098003073,pca,Glorot,,logistic,0.013021564483642578,COMPLETE,0.013021564483642578
117,0.45719356536865235,2025-08-23 10:18:04.643169,2025-08-23 10:22:16.978224,0 days 00:04:12.335055,20,,normal,7,nz,0.0024538670863860006,0.0017800436927589796,176,704,,raw,Glorot,,tanh,0.01316506862640381,COMPLETE,0.01316506862640381
118,0.37680646777153015,2025-08-23 10:22:16.980143,2025-08-23 10:26:27.877665,0 days 00:04:10.897522,20,0.00036982468502784005,uniform,8,nz,2.803755506687295e-06,0.000533315054987866,101,144,,colnorm,old,0.5645943451832816,tanh,0.012967324256896973,COMPLETE,0.012967324256896973
119,0.1531774252653122,2025-08-23 10:26:27.879480,2025-08-23 10:27:15.773104,0 days 00:00:47.893624,100,,normal,7,zero,,0.00015571896145923338,9395,160,,raw,old,0.9167599727660691,tanh,0.012636637687683106,COMPLETE,0.012636637687683106
120,0.8274355292320251,2025-08-23 10:27:15.773319,2025-08-23 10:31:11.053469,0 days 00:03:55.280150,20,,uniform,6,zero,,0.04524859757045637,384,224,,raw,old,0.5980073032389481,tanh,0.008459687232971191,COMPLETE,0.008459687232971191
121,0.6077742099761962,2025-08-23 10:31:11.053732,2025-08-23 10:32:02.443158,0 days 00:00:51.389426,100,0.0005471984852831905,normal,8,nz,0.0021833640161360657,1.6521063033130694e-06,1804,976,,colnorm,old,0.25432552687481336,tanh,0.01318199634552002,COMPLETE,0.01318199634552002
122,0.7828387379646301,2025-08-23 10:32:02.443377,2025-08-23 10:32:51.735587,0 days 00:00:49.292210,100,,normal,6,zero,,0.003935785731126586,1314,848,0.8781278404936537,pca,old,1.4724763163690942,logistic,0.011534905433654786,COMPLETE,0.011534905433654786
123,0.775741970539093,2025-08-23 10:32:51.735859,2025-08-23 10:33:41.141701,0 days 00:00:49.405842,100,,normal,5,zero,,0.003044699410662557,2498,192,0.7937091371178958,pca,old,1.6894370568545216,tanh,0.009573960304260254,COMPLETE,0.009573960304260254
124,0.615645170211792,2025-08-23 10:33:41.141920,2025-08-23 10:37:38.839032,0 days 00:03:57.697112,20,,normal,7,zero,,0.004114459823679709,921,784,,raw,old,1.601151847943024,logistic,0.012300729751586914,COMPLETE,0.012300729751586914
125,0.5779516458511352,2025-08-23 10:37:38.840662,2025-08-23 10:38:27.628311,0 days 00:00:48.787649,100,1.661103020140216e-05,uniform,7,zero,,8.164965305202197e-06,102,528,,colnorm,Glorot,,tanh,0.01303722858428955,COMPLETE,0.01303722858428955
126,0.8260645627975464,2025-08-23 10:38:27.629820,2025-08-23 10:42:38.675506,0 days 00:04:11.045686,20,3.799548376948795e-09,normal,5,nz,0.00045730330483991475,0.04198294028964044,237,896,,colnorm,Glorot,,logistic,0.010448336601257324,COMPLETE,0.010448336601257324
127,0.8173710227012634,2025-08-23 10:42:38.677208,2025-08-23 10:46:36.986885,0 days 00:03:58.309677,20,3.8191421918368e-08,normal,8,zero,,0.002631051247053463,6428,336,,colnorm,Glorot,,logistic,0.007929086685180664,COMPLETE,0.007929086685180664
