number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
90,0.7712742328643799,2025-08-23 09:12:08.835392,2025-08-23 09:16:30.355662,0 days 00:04:21.520270,20,,normal,6,nz,2.174611745051808e-06,0.30049330667033186,7535,816,,raw,Glorot,,logistic,0.010030841827392578,COMPLETE,0.010030841827392578
91,0.776403260231018,2025-08-23 09:16:30.355950,2025-08-23 09:20:25.833891,0 days 00:03:55.477941,20,,normal,8,zero,,0.17180005769306328,2291,352,,raw,Glorot,,tanh,0.009554290771484375,COMPLETE,0.009554290771484375
92,0.7146935820579529,2025-08-23 09:20:25.834122,2025-08-23 09:24:16.748113,0 days 00:03:50.913991,20,,normal,8,zero,,0.001911485818932686,5294,240,,raw,Glorot,,tanh,0.01265578269958496,COMPLETE,0.01265578269958496
93,0.7822903513908386,2025-08-23 09:24:16.748379,2025-08-23 09:28:21.687145,0 days 00:04:04.938766,20,,normal,7,nz,0.00035564482691101976,0.08019160725637584,8939,448,,raw,Glorot,,tanh,0.008913087844848632,COMPLETE,0.008913087844848632
94,0.49843551516532897,2025-08-23 09:28:21.687464,2025-08-23 09:33:08.430073,0 days 00:04:46.742609,20,,normal,7,nz,0.0002999909028294501,0.4061905749933097,6874,272,,raw,Glorot,,tanh,,COMPLETE,
95,0.783709704875946,2025-08-23 09:33:08.430320,2025-08-23 09:38:23.286095,0 days 00:05:14.855775,20,,normal,6,zero,,0.06554598710344064,7052,736,,raw,Glorot,,tanh,0.0111860990524292,COMPLETE,0.0111860990524292
96,0.7816129326820374,2025-08-23 09:38:23.286427,2025-08-23 09:43:16.355523,0 days 00:04:53.069096,20,,normal,6,zero,,0.028464874081182354,6534,736,,raw,Glorot,,tanh,0.011781120300292968,COMPLETE,0.011781120300292968
97,0.7796774506568909,2025-08-23 09:43:16.355782,2025-08-23 09:48:13.970778,0 days 00:04:57.614996,20,,normal,7,zero,,0.029946644203586975,6581,816,,raw,Glorot,,tanh,0.011952567100524902,COMPLETE,0.011952567100524902
98,0.7315484046936035,2025-08-23 09:48:13.972601,2025-08-23 09:53:30.364307,0 days 00:05:16.391706,20,1.0514932458790133e-09,normal,7,nz,0.0002500069285382399,0.010784766450398992,2621,848,,colnorm,Glorot,,tanh,0.012663984298706054,COMPLETE,0.012663984298706054
99,0.49843551516532897,2025-08-23 09:53:30.366342,2025-08-23 09:58:46.464613,0 days 00:05:16.098271,20,,normal,6,zero,,0.8470034331089217,9695,560,,raw,Glorot,,tanh,,COMPLETE,
