number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
48,0.699752946694692,2025-09-02 16:50:47.837864,2025-09-02 16:53:08.139797,0 days 00:02:20.301933,512,uniform,5,zero,,0.05359253345877439,522,240,352,288,240,Glorot,,tanh,0.012618184089660645,0.012871503829956055,0.013083140055338541,0.012793342272440592,0.012949506441752115,0.012664477030436197,0.010488231976826986,0.012495483670915877,0.699752946694692,0.004849425112637705,COMPLETE
49,0.8720696767171224,2025-09-02 16:53:08.140289,2025-09-02 17:52:11.478590,0 days 00:59:03.338301,20,normal,8,zero,,0.0021677280943486516,880,384,624,384,240,Glorot,,tanh,0.013036290804545084,0.012974818547566732,0.012850562731424967,0.01315605640411377,0.013269265492757162,0.012905637423197428,0.012909134229024252,0.013014537947518485,0.8720696767171224,0.028596877376019732,COMPLETE
50,1.0327361623446147,2025-09-02 17:52:11.479474,2025-09-02 18:50:22.103614,0 days 00:58:10.624140,20,uniform,8,zero,,1.1558246302447942e-05,173,736,624,320,688,old,0.9514981945949907,logistic,0.013093312581380209,0.012896378835042318,0.01313769817352295,0.013053456942240397,0.01310261090596517,0.013044436772664389,0.013188560803731283,0.013073779287792386,1.0327361623446147,0.02880203974982399,COMPLETE
51,1.0427335898081462,2025-09-02 18:50:22.104483,2025-09-02 18:54:34.124367,0 days 00:04:12.019884,512,normal,5,nz,1.4282591707864956e-05,3.945201197197069e-05,338,864,224,752,976,old,1.3779528531038956,tanh,0.013081749280293783,0.012999415397644043,0.013115127881368002,0.013083338737487793,0.013142585754394531,0.01293484369913737,0.013267795244852701,0.01308926514216832,1.0427335898081462,0.010689135696304197,COMPLETE
52,0.5217551787694296,2025-09-02 18:54:34.124844,2025-09-02 18:58:47.335469,0 days 00:04:13.210625,512,normal,7,zero,,0.015361309441221117,3943,464,752,736,816,Glorot,,tanh,0.012687762578328451,0.012880841890970865,0.013005614280700684,0.012874960899353027,0.012906034787495932,0.012663443883260092,0.011138439178466797,0.012593871071225119,0.5217551787694296,0.013279532162078975,COMPLETE
53,0.84928826491038,2025-09-02 18:58:47.335934,2025-09-02 19:03:58.072613,0 days 00:05:10.736679,256,uniform,7,nz,1.4017302164881898e-08,0.04440465036006332,203,320,736,624,896,Glorot,,logistic,0.01302631696065267,0.013054887453715006,0.013077974319458008,0.013076861699422201,0.013083259264628092,0.012985428174336752,0.012503226598103842,0.012972564924330937,0.84928826491038,0.011459991382575955,COMPLETE
54,0.9477150837580363,2025-09-02 19:03:58.073089,2025-09-02 19:16:07.228559,0 days 00:12:09.155470,100,normal,8,nz,0.008074138133032035,0.004337531741537508,138,304,528,928,256,old,0.8716010369924612,tanh,0.0129318634668986,0.013102213541666666,0.012961626052856445,0.013050357500712076,0.012813925743103027,0.013088663419087728,0.013083060582478842,0.013004530043829053,0.9477150837580363,0.029693409246984354,COMPLETE
55,1.0337595542271931,2025-09-02 19:16:07.229043,2025-09-02 19:18:31.801775,0 days 00:02:24.572732,512,normal,5,nz,1.8603253758028127e-08,4.506081073309925e-06,2687,320,320,880,304,old,1.7232730475252778,logistic,0.012862205505371094,0.013134916623433432,0.01317441463470459,0.013190825780232748,0.01328571637471517,0.013103206952412924,0.013320128122965494,0.013153059141976493,1.0337595542271931,0.008328666234377691,COMPLETE
56,1.0378856261571248,2025-09-02 19:18:31.802263,2025-09-02 19:20:50.559921,0 days 00:02:18.757658,512,normal,8,nz,0.0028414607096267515,8.882290874829733e-05,549,608,512,176,272,Glorot,,tanh,0.013149857521057129,0.013085087140401205,0.01315911610921224,0.012982527414957682,0.013238867123921713,0.013173540433247885,0.013139605522155762,0.013132657323564802,1.0378856261571248,0.02830705426979527,COMPLETE
57,1.0443096558252971,2025-09-02 19:20:50.560403,2025-09-02 19:25:28.674391,0 days 00:04:38.113988,256,uniform,8,zero,,1.464582346141168e-06,177,272,736,640,656,old,1.5722709633047176,tanh,0.013114849726359049,0.013137380282084147,0.013041377067565918,0.013193607330322266,0.013083656628926596,0.013056119283040365,0.013094703356424967,0.013103099096389043,1.0443096558252971,0.02874120979705311,COMPLETE
58,1.0392423868179321,2025-09-02 19:25:28.674873,2025-09-02 19:30:01.642775,0 days 00:04:32.967902,256,uniform,8,zero,,3.84508167799049e-06,2593,336,432,352,672,old,0.21336477004331755,tanh,0.013145724932352701,0.013112425804138184,0.013121565183003744,0.013053218523661295,0.01303112506866455,0.013060768445332846,0.012995084126790365,0.013074273154849094,1.0392423868179321,0.028650662718205776,COMPLETE
59,0.994401216506958,2025-09-02 19:30:01.643268,2025-09-02 19:42:04.368859,0 days 00:12:02.725591,100,uniform,6,nz,2.2677807572766224e-06,0.0013694301399500603,144,240,752,896,320,old,1.5627117808602855,tanh,0.013056000073750814,0.013114333152770996,0.013300617535909018,0.013077974319458008,0.013158400853474935,0.013072888056437174,0.013031363487243652,0.013115939639863515,0.994401216506958,0.020828753068152735,COMPLETE
60,0.9023302594820658,2025-09-02 19:42:04.369774,2025-09-02 20:40:47.390039,0 days 00:58:43.020265,20,normal,7,zero,,0.005208858718695692,1552,320,384,544,160,old,1.4821333178089098,logistic,0.013075629870096842,0.013012846310933432,0.012589653333028158,0.013030807177225748,0.01271975040435791,0.0130386749903361,0.01232922077178955,0.012828083265395392,0.9023302594820658,0.013705015564106457,COMPLETE
61,0.9946611126263937,2025-09-02 20:40:47.390489,2025-09-02 20:45:31.633633,0 days 00:04:44.243144,256,normal,6,nz,0.0004362916424850648,0.00037904946632504586,4208,320,192,896,192,Glorot,,logistic,0.013004620869954428,0.013057907422383627,0.012752652168273926,0.01315768559773763,0.013017018636067709,0.013081947962443033,0.013067881266276041,0.01301995913187663,0.9946611126263937,0.02197496768379091,COMPLETE
62,0.5780990918477377,2025-09-02 20:45:31.634133,2025-09-02 20:57:21.648907,0 days 00:11:50.014774,100,normal,6,nz,1.4858133199918567e-07,0.04424634070424375,1889,160,784,368,720,Glorot,,logistic,0.012652158737182617,0.01265402634938558,0.012942790985107422,0.012869715690612793,0.012877583503723145,0.012661377588907877,0.007545113563537598,0.012028966631208149,0.5780990918477377,0.019278714514573903,COMPLETE
63,0.6293741464614868,2025-09-02 20:57:21.661169,2025-09-02 21:58:04.098713,0 days 01:00:42.437544,20,uniform,8,nz,7.047489192769656e-08,0.10099687801540756,356,1024,736,736,736,old,1.0555259817326847,logistic,0.012975732485453287,0.012984673182169596,0.01299285888671875,0.013027548789978027,0.012884934743245443,0.012789169947306315,0.009071032206217447,0.012389421463012695,0.6293741464614868,0.03149907077456835,COMPLETE
64,1.0440723101298015,2025-09-02 21:58:04.099718,2025-09-02 22:02:28.135016,0 days 00:04:24.035298,512,normal,5,nz,0.001662007539349114,3.7884838350447095e-06,103,992,976,224,800,Glorot,,tanh,0.01309355099995931,0.013006210327148438,0.013081192970275879,0.013115803400675455,0.01310110092163086,0.01319583257039388,0.013102889060974121,0.013099511464436848,1.0440723101298015,0.009472704396561064,COMPLETE
65,0.7719922264417013,2025-09-02 22:02:28.135469,2025-09-02 23:01:37.570767,0 days 00:59:09.435298,20,uniform,5,zero,,0.0016594713615139243,2144,544,976,352,672,old,1.264904962643763,tanh,0.012979348500569662,0.012957175572713217,0.013126532236735025,0.013181249300638834,0.013167540232340494,0.012867252031962076,0.012899438540140787,0.013025505202157159,0.7719922264417013,0.009251436727474539,COMPLETE
66,1.0294000903765361,2025-09-02 23:01:37.571712,2025-09-02 23:13:00.644611,0 days 00:11:23.072899,100,uniform,8,zero,,0.00013369058729818478,133,320,928,848,832,Glorot,,logistic,0.013124028841654459,0.013065973917643229,0.013048768043518066,0.013028621673583984,0.013100743293762207,0.013097683588663736,0.013106266657511393,0.01308172657376244,1.0294000903765361,0.029296234116147273,COMPLETE
67,1.0421605507532756,2025-09-02 23:13:00.645532,2025-09-02 23:17:43.398447,0 days 00:04:42.752915,256,uniform,6,nz,7.176529559961988e-07,1.9372613451865162e-05,1063,176,880,704,256,Glorot,,tanh,0.013050516446431478,0.01309951146443685,0.01307984193166097,0.012828389803568522,0.013264139493306478,0.01314528783162435,0.01310431957244873,0.013081715220496767,1.0421605507532756,0.02277043707509762,COMPLETE
68,0.8549540638923645,2025-09-02 23:17:43.399377,2025-09-02 23:22:35.311829,0 days 00:04:51.912452,256,uniform,7,nz,3.416860428194954e-08,0.012981559974488315,135,432,848,400,896,Glorot,,tanh,0.013073086738586426,0.013145883878072103,0.013147950172424316,0.013077537218729654,0.013077338536580404,0.012967507044474283,0.012975772221883139,0.01306643940153576,0.8549540638923645,0.013242711070229585,COMPLETE
69,0.9843923846880595,2025-09-02 23:22:35.312336,2025-09-03 00:22:03.695446,0 days 00:59:28.383110,20,uniform,5,nz,0.00012007912743354187,0.00027113906765924734,6067,528,448,144,752,Glorot,,logistic,0.012888312339782715,0.01310435930887858,0.013092716534932455,0.013249397277832031,0.013090968132019043,0.012830456097920736,0.012922167778015137,0.013025482495625813,0.9843923846880595,0.01048115496992096,COMPLETE
70,0.8129585981369019,2025-09-03 00:22:03.695935,2025-09-03 00:24:50.988288,0 days 00:02:47.292353,512,normal,6,nz,0.001891594375572162,0.7191924598511842,1351,880,272,384,688,Glorot,,logistic,4.3710072835286456e-06,0.008087436358133951,0.010185917218526205,0.0005226929982503256,0.05936110019683838,0.0069541533788045245,5.086263020833333e-06,0.012160108202979678,0.8129585981369019,0.021451919860896878,COMPLETE
