number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
85,0.8312742352485657,2025-08-23 10:22:38.474912,2025-08-23 10:26:43.181422,0 days 00:04:04.706510,20,2.5493188767415435e-07,normal,5,nz,3.100441236693528e-08,0.06454577726965216,5024,304,,colnorm,old,1.5783906467709,logistic,0.00016214847564697266,COMPLETE,0.00016214847564697266
86,0.8206452131271362,2025-08-23 10:26:43.183028,2025-08-23 10:30:50.004019,0 days 00:04:06.820991,20,1.1605812913009153e-09,normal,5,nz,6.12097192420559e-08,0.09745315581795305,402,608,,colnorm,old,1.586556308099393,logistic,0.006602740287780762,COMPLETE,0.006602740287780762
87,0.856000018119812,2025-08-23 10:30:50.004336,2025-08-23 10:31:39.323509,0 days 00:00:49.319173,100,,normal,5,nz,4.5703570083195527e-07,0.0224130848902083,8134,224,,raw,Glorot,,tanh,0.003981447219848633,COMPLETE,0.003981447219848633
88,0.8264194011688233,2025-08-23 10:31:39.323738,2025-08-23 10:35:29.817039,0 days 00:03:50.493301,20,,normal,5,zero,,0.01981169349579291,4936,256,,raw,old,1.350566705972974,logistic,0.002065753936767578,COMPLETE,0.002065753936767578
89,0.8125645756721497,2025-08-23 10:35:29.818753,2025-08-23 10:39:32.574115,0 days 00:04:02.755362,20,,normal,5,nz,2.9991805528309e-08,0.04228495917828669,705,192,,raw,old,1.6330119090745066,logistic,0.0022485971450805662,COMPLETE,0.0022485971450805662
90,0.6710000261664391,2025-08-23 10:39:32.575972,2025-08-23 10:43:36.942025,0 days 00:04:04.366053,20,,normal,5,nz,1.246973695392951e-08,0.7858078639936174,9119,144,,raw,old,0.8652446270664117,logistic,0.16727664470672607,COMPLETE,0.16727664470672607
91,0.8279516577720643,2025-08-23 10:43:36.943692,2025-08-23 10:47:39.613039,0 days 00:04:02.669347,20,,normal,5,nz,4.5900515281285233e-07,0.04205566476407663,1903,288,,raw,Glorot,,logistic,0.0027973413467407226,COMPLETE,0.0027973413467407226
92,0.0978064551949501,2025-08-23 10:47:39.614725,2025-08-23 10:48:26.531543,0 days 00:00:46.916818,100,,uniform,6,zero,,0.2003276552346294,7392,320,,raw,Glorot,,tanh,,COMPLETE,
93,0.8180968284606933,2025-08-23 10:48:26.531749,2025-08-23 10:52:20.685564,0 days 00:03:54.153815,20,,normal,8,zero,,0.016891521861399413,1687,560,0.7868172356462521,pca,Glorot,,tanh,0.010242390632629394,COMPLETE,0.010242390632629394
94,0.8388871312141418,2025-08-23 10:52:20.685815,2025-08-23 10:56:13.551121,0 days 00:03:52.865306,20,,normal,5,zero,,0.27630258501605415,355,432,,raw,old,1.3480310120851724,logistic,0.0029914140701293944,COMPLETE,0.0029914140701293944
95,0.8171452164649964,2025-08-23 10:56:13.553043,2025-08-23 11:00:19.567690,0 days 00:04:06.014647,20,,normal,6,nz,1.6579297610731097e-07,0.004395297704232504,1654,528,0.5171436393714236,pca,old,1.2759044478178965,tanh,0.011608314514160157,COMPLETE,0.011608314514160157
96,0.8149194121360779,2025-08-23 11:00:19.570653,2025-08-23 11:01:09.972281,0 days 00:00:50.401628,100,2.6217894401630127e-05,uniform,5,nz,1.375902703929524e-07,0.08567572471528351,5717,272,,colnorm,Glorot,,tanh,0.0022925138473510742,COMPLETE,0.0022925138473510742
