number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
51,0.8924142718315125,2025-09-03 01:27:04.538461,2025-09-03 01:35:00.834912,0 days 00:07:56.296451,100,uniform,7,zero,,0.08752940332689377,1453,896,old,0.8919122403521312,tanh,0.007952356338500976,COMPLETE,0.007952356338500976
52,0.8952714085578919,2025-09-03 01:35:00.835351,2025-09-03 02:14:33.563662,0 days 00:39:32.728311,20,normal,7,zero,,0.029175473238912203,3805,832,old,0.6444070086698884,tanh,0.007235503196716309,COMPLETE,0.007235503196716309
53,0.896914291381836,2025-09-03 02:14:33.564097,2025-09-03 02:54:12.426335,0 days 00:39:38.862238,20,normal,7,zero,,0.18551390736167095,4171,784,old,0.6792587376405567,tanh,0.0011917591094970704,COMPLETE,0.0011917591094970704
54,0.8950857043266296,2025-09-03 02:54:12.426778,2025-09-03 03:34:17.917735,0 days 00:40:05.490957,20,normal,7,zero,,0.1607866636129679,2080,464,old,0.6296525912407356,tanh,0.0015694856643676757,COMPLETE,0.0015694856643676757
55,0.10000000149011612,2025-09-03 03:34:17.918174,2025-09-03 04:13:57.340151,0 days 00:39:39.421977,20,normal,7,zero,,0.8076845987997507,2572,720,old,0.5864070167670339,tanh,,COMPLETE,
56,0.8848285555839539,2025-09-03 04:13:57.340585,2025-09-03 04:53:39.344918,0 days 00:39:42.004333,20,normal,7,zero,,0.3984161494194496,5464,288,old,0.5900398019720081,tanh,0.0019834756851196287,COMPLETE,0.0019834756851196287
57,0.8923856973648071,2025-09-03 04:53:39.345715,2025-09-03 05:01:36.629483,0 days 00:07:57.283768,100,normal,7,zero,,0.044829243624183605,7791,848,old,0.6069465557896685,tanh,0.006178665161132813,COMPLETE,0.006178665161132813
58,0.8668428540229798,2025-09-03 05:01:36.629934,2025-09-03 05:41:11.530738,0 days 00:39:34.900804,20,uniform,7,zero,,0.20448589252985935,3298,944,old,0.6534422688067684,logistic,0.002332162857055664,COMPLETE,0.002332162857055664
59,0.10000000149011612,2025-09-03 05:41:11.531187,2025-09-03 06:20:45.031203,0 days 00:39:33.500016,20,uniform,7,zero,,0.8307160467153847,8209,976,Glorot,,tanh,,COMPLETE,
60,0.8797142744064331,2025-09-03 06:20:45.031639,2025-09-03 07:00:21.453837,0 days 00:39:36.422198,20,normal,6,zero,,0.00355123220012815,4519,816,old,0.6519551524368626,tanh,0.012008953094482421,COMPLETE,0.012008953094482421
